,Sector,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
542,Transport,Namibia,0.238463901,0.2384639964,0.245161482,0.263407336,0.269785993,0.303953541,0.409081275,0.479214176,0.475448864,0.493068834,0.530033892,0.53183951699,0.5074446379,0.5133556879,0.5339299782,0.5301069086,0.608966119,0.657311906,0.740083235,0.718392523,0.846399069,0.47715954,0.510043441,0.52898338,0.57103449,0.620397541,1.0447196269,1.069410523,1.108564011,1.127438189,1.123959454,1.357428281,1.19214309,1.24844498,1.31788023,1.540285977,1.38838941,1.399072125,1.51408691,1.678192869,1.75797369,1.78449515,1.74759567,1.85435266,1.9699732,2.08574091,2.09899935,2.07908834,2.06764906,2.07255989,1.91225752
543,Transport,Nepal,0.063131742,0.063131742,0.063131742,0.066317983,0.060081022,0.069925339,0.082533298,0.088979988,0.095426678,0.114618675,0.159135427,0.14860202013,0.16897597772,0.18245877588,0.2095759684,0.2094944786,0.2367626659,0.2364598881,0.2299457407,0.2504794922,0.3385663438,0.403096295,0.436879568,0.481113132,0.555717415,0.622884866,0.6428817321,0.7381715918,0.771871313,0.7749777788,0.8256441271,0.750277492,0.79047775,0.78320766,0.837207853,0.836802451,0.884427836,0.908365907,1.337821842,1.752418044,1.94030654,1.95927778,2.164521,2.4404996,2.7195065,2.3430223,3.8978578,4.7722176,5.3028698,5.4660635,5.3480526
544,Transport,Netherlands,16.393815867,17.033329506,18.222902594,19.211146319,17.859249123,19.21600324,22.18225244,22.88201561,22.42298138,21.75462824,22.12369508,22.527241079,21.558706364,22.08069089,22.50156614,22.45594426,23.35267608,23.496623128,24.46937525,25.57894235,27.05020675,27.53595667,29.02209872,29.88183031,29.31468821,29.57190672,30.822084678,30.823167725,31.5411104976873,32.0919676930152,32.0957405122512,32.3742982125145,33.1346065105234,33.6584612532341,34.1896548320945,34.4258111082255,35.3094100986472,34.5935254282647,34.9492691677277,33.4421133117007,34.0586233215202,34.1473288744989,32.6790123197401,31.8122307233484,29.4593546235119,29.9491163647859,30.1375313025309,30.7461994502605,30.7657523652508,30.0417449473837,27.7142337294333
545,Transport,New Caledonia,0.32429833,0.32429805992,0.3758995406,0.3345133386,0.3367280415,0.407976624,0.338343429,0.414562538,0.419390279,0.490338801,0.435143294,0.590729899,0.344712967,0.296898761,0.3437266,0.343996688,0.287646305,0.370192853,0.338774877,0.323613189,0.329502611,0.367261373,0.42355139,0.42815212,0.44259471,0.460552201,0.5047867564,0.4364232919,0.4435304553,0.4059866706,0.508597613,0.475661536,0.459845047,0.516950821,0.492525399,0.5945533447,0.5828516719,0.517937239,0.6908750327,0.8011182936,0.9503803689,1.384440587,1.414720984,1.404058327,1.544405074,1.554215395,1.4299145523,1.5749520935,1.620436196,1.670300423,1.6342400442
546,Transport,New Zealand,4.875486329,5.04150731554,5.62743984319,5.71385701259,6.26600788608,6.5926909561,6.64463372059,6.67462153644,6.73353040408,6.71088997801,6.7485091681,6.66258234,6.7391848324,6.78395108,7.1551101539,7.2541250507,7.5136463276,7.746749175,8.262507393,8.769559703,8.661926844,8.656942126,9.044625396,9.436669183,10.102798357,10.7803503611,10.90766901,11.1320886416,11.3073540689,11.59140242816,12.0927624302,12.1547634081,12.6324048221,13.15920218,13.4646349662,13.5288387692,13.6821976449,13.80785602932,13.89050449876,13.62005562,13.60639592,13.642174853,13.539361794,13.693548662,13.816871204,14.3955006782,14.6939182096,15.6657240262,15.8817024205,16.1673954409,13.4067014735
547,Transport,Nicaragua,0.68736481,0.68736481,0.72488541,0.82224618,0.87996486,0.89805111,0.99891366,1.1099902,1.02497747,0.736962379,0.88352898,0.89427185,0.85026531,0.87348014,0.84153847,0.82262082,0.91429228,0.94298021,0.82276784,0.71958665,0.7447423,0.807817939,0.924431815,0.950470275,1.012289005,1.114572095,1.169177225,1.235314975,1.344188445,1.406477805,1.4501565,1.46811453,1.52693276,1.52110554,1.45964645,1.45307447,1.49494839,1.55037951,1.51506491,1.541021666,1.60032279,1.66918616,1.78172323,1.72621852,1.88601516,2.13259462,2.19296961,2.34150026,2.25503859,2.43451179,2.11062329
548,Transport,Niger,0.0606006627,0.0606006627,0.0623028686,0.0669395334,0.0685605504,0.077243534,0.1047222465,0.1225452395,0.1216230489,0.1261005528,0.135444504,0.1367913,0.131496658,0.1002484222,0.1064135129,0.1089149408,0.1075481948,0.1134992938,0.212082008,0.206232302,0.246741865,0.304040791,0.265189755,0.274146927,0.275784721,0.288784129,0.304990489,0.31872256,0.31495193,0.332193567,0.349230593,0.36160418,0.364964073,0.393305623,0.403006993,0.403353863,0.415825763,0.488591313,0.498502183,0.653385493,0.802930433,0.774798283,1.039453593,1.105701303,1.1709403,1.20662816,1.1781473,1.235898086,1.375477731,1.387033007,1.237462468
549,Transport,Nigeria,2.9770477,2.9770477,3.4736082,4.161922,4.551308,5.4028867,7.1644666,9.4177652,11.5212032,11.6168531,13.4882325,13.9990571,15.1290435,15.7262738,14.4557351,13.6420569,13.0651942,12.8061587,14.0502282,14.135139,11.7601516,15.3352974,18.713656,16.071466,12.9024002,14.9117948,17.1328436,21.9105294,18.0218388,19.6310302,21.883197,26.5956674,27.556757,29.0939508,29.5949676,28.6528268,24.0956922,20.9616033,25.2068841,23.5058,28.2555782,25.4493584,26.1637556,44.7358959,49.1193108,44.72683,51.2525441,51.3034605,66.1594914,66.7153646,59.5210251
550,Transport,North Korea,1.77524307,1.77524307,1.87260593,2.00109153,2.48799034,2.80468708,2.67841941,2.87703291,4.11444914,4.89800681,5.55329726,5.31976652,5.04477422,5.02883864,4.11602507,4.59349181,3.57812821,3.84652567,4.0639851,4.61685241,4.68872264,4.16732152,3.38713851,3.10613365,2.08563517,2.52796969,2.03760692,1.12812419,2.12457122,0.885988201,1.7060727,1.5692828,1.5723998,1.5344254,1.5470348,1.3033799,0.9965934,1.1926397,1.221193,1.3154396,1.3247926,1.3344254,1.3153724,1.4417711,1.3407304,1.4077467,1.4460689,1.3985136,1.3855516,1.4281889,1.3973558
551,Transport,North Macedonia,0.5501058,0.55010719,0.5336115,0.56467075,0.6405442,0.63426568,0.65228518,0.6973505,0.76927633,0.74947931,0.6943024,0.6993673,0.6369625,0.6512029,0.6107758,0.6872233,0.8587829,0.7605762,0.8475294,0.805216,0.76553599,0.7716346,0.7716346,1.4515539,0.9314294,0.8774818,1.6728818,1.47668992,1.010791238909,1.075903521458,0.9784727055,0.94492278802,0.98649155403,0.9887142228,1.0099268831,1.0159217139,1.016137716067,1.1640363604077,1.1885598782241,1.2767086210448,1.3432724382793,1.41065535523665,1.35063301579171,1.53213686905657,1.60461574260905,1.78277564125738,2.03842184012711,2.12924362368103,2.09261558846402,2.27594122306532,2.0470177723237
552,Transport,Norway,6.73843295,6.82860414,6.99232199,6.75445319,6.8247082,7.990564002,7.5923661,8.2815329,8.470687,9.3214474,8.48955389,8.15912811,8.2783635,8.5058918,8.8673972,9.2510854,10.050298,10.2035259,10.3732227,10.5573281,10.0329307,10.15066403,10.4046674,11.00640105,10.84161635,11.519856465,12.045406739,12.2444279431,12.676858985,12.885075333,12.05504889875,12.258156079513,12.26051869527,12.63594164116,13.01193797722,13.06952305031,13.68335657357,14.2745828383,13.928119598,13.6296039203,14.8158702309,14.96184823263,14.97952436755,14.60042638312,14.45335682106,14.25793278247,13.75607521722,12.18300357953,12.55236776321,11.9754230578,11.421417018642
553,Transport,Oman,0.0931393,0.093139272,0.093139243,0.114899486,0.17699224,0.2514889,0.34151047,0.60852346,0.51226564,0.5898814,0.6364515,0.686139,0.7979212,0.9189864,1.092861,1.2325688,1.3070702,1.2480916,1.2884248,1.359805,1.682948527,1.803597007,1.95037682,2.07885448,2.11052612,2.19153598,2.27255373,2.416000874,2.49409991,2.54372224,2.62486766,2.88120779,2.812464069,3.03706516,3.20580934,3.66741786,4.092923571,6.17182413,7.32454981,7.37583236,8.1616855,9.4836496,10.7609775,11.8670511,12.4480125,13.1371914,12.3354179,12.2070063,12.2590825,12.6700336,11.053302
554,Transport,Pakistan,3.1800342,3.1800342,2.9776762,3.3003918,3.4385505,3.8617693,4.1725398,4.3679692,5.207451,6.0869811,6.7508654,7.460397,8.424243,8.469913,9.335662,9.865795,10.389541,12.04190370016,12.92417979975,13.45519470016,13.7860754994,14.2961132986,16.11199698328,18.41553298912,19.470397303237,20.24235118885,22.78843262759,23.3453247766,24.5602700468,25.8862664329,25.597267511,25.531962172,25.874053425,27.133932306,29.256303,27.19945555,27.58940507,33.20459313,32.17382251,32.69170379,33.35979787,34.95408382,35.75471256,36.59146787,39.05682345,44.06920245,46.41874919,53.86805261,56.932816198,50.943703424,49.627623822
555,Transport,Palau,0.71414059,0.7141399635,0.7141395451,0.714140238,0.714139811,0.714139278,0.714139867,0.714140555,0.714140148,0.714139448,0.714140245,0.724904255,0.71971391,0.74716421,0.82632665,0.66865964,0.72890193,0.7641185,0.73138315,0.7637626,0.7718361,0.76608353,0.70019555,0.71660549,1.07251909,0.904304039,0.8849807001,0.845864921,0.749293947,0.744588575,0.789293011,0.825927606,0.439558353,0.540675199,0.468105392,0.5543388936,0.5700429774,0.4114865218,0.5486499413,1.015559849,1.067837988,1.370608266,2.541408728,1.310078949,0.6727481097,0.6325029774,0.6055229132,0.6330240579,0.6513057051,0.6713478144,0.6568540357
556,Transport,Panama,0.787936617,0.787936366,0.822658401,0.894589311,0.929377166,0.948643664,1.005123968,1.018148909,1.077889953,1.050652588,1.042059316,1.021059418,1.03429343,1.056888259,1.08876373,1.1144024599,1.174348937,1.221889622,1.1700534,1.205046006,1.274414859,1.331308945,1.431723453,1.541425484,1.648148953,1.733178138,1.818417337,1.937818434,2.161521258,2.310305134,2.327347227,2.230540243,2.365398093,2.484371488,2.560656534,2.866234822,3.050209184,2.828240246,3.142127033,3.419037118,3.557023188,3.670636139,3.706936051,3.67712252,3.906844144,4.351962399,4.701596495,4.769729646,4.273971682,4.614132434,4.000254411
557,Transport,Papua New Guinea,0.402828,0.4028284908,0.4669255943,0.415518582,0.418268109,0.506769989,0.420275737,0.514950141,0.520946816,0.609077008,0.540514216,0.733778456,0.61169589,0.61465787,0.71160335,0.79129242,0.63013252,0.80669183,0.75259214,0.67566543,0.66049267,0.68081399,0.74318386,0.75124445,0.78794424,0.825639425,0.8646635877,0.7673347907,0.750226055,0.686718757,0.835101541,0.96877965,0.887054032,1.030447701,1.180724349,1.171708409,1.194572987,1.051876358,1.422452768,1.725385932,1.896651617,1.830002993,2.872360294,2.79522334,2.75515330468,2.781018846995,3.22006467954,2.91945565485,3.00373498582,3.09618184084,3.02940370866
558,Transport,Paraguay,0.39299331,0.392994702,0.418068443,0.487413321,0.459955103,0.478862904,0.545353771,0.690199184,0.816340249,0.926952104,1.085425815,1.05769638,1.04258078,1.00244616,1.14099328,1.190673597,1.212927034,1.339072904,1.502689646,1.559628225,1.621230141,1.525579461,1.82679398,2.27636559,2.56618952,2.92951521,2.9576314,3.32193488,3.4800677,3.48177207,2.8032594,2.99059804,3.16565884,3.37143284,3.36632825,3.056371555,3.236048805,3.470165435,3.662251665,3.812021892,4.452226002,4.677475675,4.724453175,4.747573435,4.980472475,5.474716102,6.396597802,7.255927199,7.635130624,7.653399488,6.596917385
559,Transport,Peru,5.2601984,5.26020077,5.64267085,6.23285926,6.02291813,6.39944319,6.18137638,5.80630024,5.52727818,5.66614201,6.13406762,6.91392488,6.7455067,6.1511024,6.2667928,5.87631096,6.23282368,7.177642529,7.33327113,6.727506239,7.13689371,6.37867546,6.896626,7.054219009,8.001366799,8.697891395,9.088619999,9.40082753,9.345829219,9.869479766,9.711174579,9.054882585,8.922928815,9.374626225,10.609279895,10.0781425947,10.826129395,11.281784935,13.792214799,15.067424995,16.8793395,17.6991442,17.9853876,19.5631037,19.342119,21.3407082,23.1496204,23.4198846,23.6632141,24.2380461,18.4376628
560,Transport,Philippines,9.63422188,9.634220983,9.78234601,10.23734396,9.74869104,10.07550665,10.03559301,10.17857393,10.45778264,10.35303753,9.8483946,9.46130214,9.61726016,9.7766141,9.73218754,9.808205,10.2438327,10.8054984,11.30846964,11.97720584,13.7405608,13.94308281,15.87480581,16.91911131,18.4787403,22.1509064,25.120422,27.0619265,27.2592859,27.1654171,24.59571651,26.64083945,26.82777631,25.76944141,26.67694781,25.15566334,23.36906217,21.97798192,22.19876603,23.29533055,23.7493463995,23.52998779863,24.49431846717,25.5633425966,26.646474639606,30.8209178,33.33541404,34.37764846,34.78995523,35.51544215,29.1188929
561,Transport,Poland,28.9800375,28.2312642,29.304158,29.6845885,29.8075355,31.0447465,30.2235635,30.650874,30.637502,29.194105,28.121762,26.076674,23.9279245,25.224564,24.9566775,24.208369,24.896443,25.216859,24.0735287,23.8226306,20.22861819,21.0903328,21.4698408,20.891292533,21.53889616,22.31692488399,25.27990746615,26.74555890013,28.189598046,30.6689280663,26.968217579,26.800414253,25.884528915,28.300101729,32.094075647,34.51283187,38.25836237,42.32681652,44.27724902,44.68827819,47.11835313,47.724324,45.87470799,43.17851652,43.79136901,46.65429250719,53.2599581556,61.54282627964,63.27339974359,64.52108246642,61.04803488914
562,Transport,Portugal,3.53994141,3.88626597,4.24244939,4.73447379,4.6921598,5.3330906,5.3782824,5.6016151,5.73577924,6.24750254,6.769105598,7.000606086,7.45481126,7.277419846,7.067707406,6.652131966,7.10088723,7.77661769,8.54395023,9.06646084,9.6884495,10.3479011,11.2589831,11.8226434,12.4286243,12.916413,13.69424009,14.245831076478,15.52014276594,16.24737984388,17.6115209386658,17.8538967160171,18.4888751371066,19.4354167715593,19.8950085404663,19.0712085597995,19.0120676665144,19.1787553554533,19.2377873740725,18.9549569978715,18.5264750653963,17.1984989434153,15.831967931271,15.6047157286194,15.6891398182475,15.7701355214138,16.3114315340795,16.6782145521341,16.4872205376415,17.0067532250086,13.9205424186127
563,Transport,Puerto Rico,0.013555809,0.014256923882,0.01529670529,0.01616283595,0.01587952862,0.01622820912,0.01715512986,0.01777279926,0.01851599523,0.0179208377,0.01688242226,0.016964785511,0.01690802293,0.01732109294,0.01741723111,0.01750470054,0.01795265064,0.01855466178,0.01937666178,0.01949532166,0.01916830887,0.0189209981,0.0195024574,0.0199105934,0.0206269331,0.0211983089,0.02169925752,0.02216496538,0.02292260901,0.02362398012,0.02393780326,0.02412603866,0.02472995979,0.02525491151,0.0254953601,0.0256541,0.025705292214,0.02574050168,0.02450602958,0.02340951633,0.02419673338,0.02365437449,0.02365437449,0.02602113564,0.02641560518,0.02747765357,0.02445249842,0.02445249842,0.02374607459,0.02317752424,0.02003987147
564,Transport,Qatar,0.23340287,0.2334026857,0.274286357,0.333676241,0.394103695,0.445250181,0.63921685,0.79070354,0.84039356,0.93457156,1.04760074,1.18661526,1.37240285,1.38099723,1.27510858,1.25258728,1.23533381,1.26229126,1.36603482,1.58654528,1.47330816,1.48578186,1.58349111,1.67489891,1.7832145,1.9667863,2.09644545,2.34730886,2.46664019,2.29159766,2.41786129,2.61771467,2.90426994,3.36310275,3.7563739,4.72856948,5.64816497,6.54779417,8.40986209,8.46317316,8.8685657,9.845825,9.3028115,10.1887892,12.3070628,12.7924178,13.1801686,13.4513308,15.1267806,16.5977157,12.4215234
565,Transport,Réunion,0.06214567,0.06214567458,0.0638910812,0.0686462385,0.070308454,0.079212833,0.106387334,0.124664603,0.123673173,0.128264948,0.137913227,0.13786770538,0.14379808241,0.16742959839,0.19395694894,0.1886937543,0.2094686379,0.2559844321,0.3443821662,0.3625270216,0.447029112,0.64233026,0.594485606,0.744630028,0.766023015,0.799556956,0.8266269045,0.86382347,1.097874395,1.157974492,1.110139664,1.100141212,1.14319918,1.16199046505,1.30308028799,1.23115874238,1.144037015493,1.076072014785,1.21826269,1.29581039,1.40013437,1.36501391,1.25717357,1.20981394,1.27460128,1.35350753,1.39912153,1.35245829,1.42188593,1.48358224,1.22495351
566,Transport,Romania,6.504905,6.504899,6.94308,7.312973,6.126569,8.175972,8.985992,8.171851,7.869982,7.635195,6.885095,4.479275,6.156339,5.272065,5.049478,4.284123,3.988348,5.552595,5.183645,10.5990504,11.73395611,10.28458551,10.4234991,8.346738974,8.85905578,8.165849024,11.47667326,11.6818234587,11.05249310009,9.3060859838,9.4527465281,11.548615822944,11.7866450889215,12.420075043666,12.88743191797,12.06472720686,12.52153398624,13.243837537765,14.830560494279,14.852086423719,13.8202335518,14.0495418725,15.3399430598,14.9400021466,15.3050531243,15.4208934764,16.4916663568,17.6169829241,18.1501449358,18.8211422469,18.5177233927
567,Transport,Russia,111.19003026,111.1900014849,119.1294248781,125.6218757007,132.4594991157,162.312518384,164.368568713,165.350594735,168.09353728,170.372714331,172.834270731,179.666306523,184.2778209,187.93444084,192.43673222,196.00388984,204.92943039,210.32654155,212.89763277,217.94785356,298.7581302,293.0996895,280.696997,235.6161983,207.05482953,190.9378005,181.473274742374,166.5657572776,196.39949358,198.0529627,189.1680002,195.6391344075,198.611414705,207.55335321,222.185610542,220.89169942,229.17088955,230.71386782,245.30399631,228.32476021,244.1249497,249.6865388,237.31707862,238.70340576,241.39015604,240.60646789,240.20159543,246.0601805,239.36259766,241.53785676,227.89995701
568,Transport,Rwanda,0.01682027614,0.01682027614,0.01729266661,0.01857966067,0.01902958617,0.02143965697,0.0287946017,0.0337415489,0.0334731723,0.0347159868,0.0373273738,0.0848070688,0.0776897214,0.0885727597,0.150488845,0.152270367,0.176907227,0.189256197,0.211746018,0.211575439,0.265672754,0.330738604,0.297238415,0.269248441,0.272539519,0.294299538,0.304263855,0.317954201,0.314193545,0.331393254,0.283243247,0.277987163,0.280846236,0.277169614569,0.278896033375,0.276077212825,0.279248260077,0.280526152526,0.291124122,0.30697196,0.326944181,0.300153356,0.341573484,0.38634627,0.391796515,0.449396159,0.467490837,0.470704971,0.494869499,0.516340937,0.426328843
569,Transport,"Saint Helena, Ascension and Tristan da Cunha",0.00104675504,0.00104675504,0.00097470057,0.0009813466,0.001013722294,0.00096491592,0.001000059563,0.00165616379,0.001195495989,0.001596687733,0.00194536908,0.00131676348,0.00128584109,0.00183783948,0.00173019411,0.00193806004,0.00211897852,0.00292917688,0.00385568001,0.00385541494,0.00489166557,0.00278712128,0.00258378085,0.00380280962,0.00398038605,0.00402535015,0.0022510787,0.0025195676,0.0025345721,0.0028413603,0.009125034,0.005124382,0.005108315,0.005477947856,0.00650689004,0.00684130104,0.0054901396378,0.006757220796,0.00697016731,0.00708560831,0.00780852731,0.00818269431,0.00818269431,0.0099843727,0.009967356,0.0100461371,0.0104936648,0.0109411765,0.0115028705,0.0115301664,0.0106383631
570,Transport,Saint Kitts and Nevis,0.0022088518,0.0022088518,0.00143368808,0.0020753835,0.0022445673,0.003103191,0.0032084176,0.0034881723,0.0035070193,0.0029427127,0.00488535662,0.00506802132,0.00560994974,0.0064893425,0.00732500256,0.00737165882,0.00586672213,0.0073260997,0.0077519271,0.0078179103,0.007709147615,0.0111295094,0.01178140498,0.0151182114,0.0181139241,0.0152876467,0.01828792156,0.01886223796,0.0249416892,0.0280201063,0.0468991039,0.0485222081,0.0460232621,0.050302695,0.0574348391,0.055139505,0.0564801766,0.0579683312,0.057674538,0.0657601929,0.0695049856,0.0732347373,0.076916714,0.0804626081,0.082715258,0.0816361028,0.0804832964,0.0672902166,0.0653464268,0.0637818395,0.0551471658
571,Transport,Saint Lucia,0.0042761011,0.0042761011,0.0027754733,0.0040177168,0.0043452468,0.0060074452,0.0062111618,0.0067527318,0.0067892244,0.005696781,0.00945753865,0.00735834454,0.01086024911,0.0109923329,0.01240788246,0.0160545631,0.0149778624,0.0203933027,0.0258736082,0.0260891453,0.02572614253,0.0276620821,0.0292877416,0.0307421646,0.0370841644,0.0367156997,0.03742960328,0.0386161815,0.0510624651,0.0573655162,0.0890863359,0.0966949806,0.075750556,0.0914689763,0.0969071124,0.1030071759,0.1027094689,0.103082095,0.1055282529,0.1146986943,0.1258178032,0.1301911769,0.1378723455,0.1443956614,0.1479766605,0.1432883415,0.1389954962,0.1399042952,0.1358628299,0.1326097519,0.1146574584
572,Transport,Saint Pierre and Miquelon,0.00569672139,0.0056967182863,0.0036975401463,0.005352503214,0.005788833874,0.008003263363,0.008274645603,0.008996143491,0.009044767889,0.007589374271,0.01259954042,0.013070609646,0.013021430309,0.01673630033,0.01889153688,0.01711056019,0.0195860692,0.03144265051,0.03138620187,0.03830166614,0.0355412896,0.0359008794,0.0349144071,0.0209357582,0.0218246034,0.0136689009,0.013936668899,0.008349831334,0.01472230647,0.01653832966,0.01710979875,0.01712515667,0.01619087531,0.01989236863,0.02022537257,0.02163932146,0.021389630397,0.02152909174,0.02144427244,0.02389382868,0.02596851879,0.02665638106,0.02797577542,0.03008604414,0.0322955522,0.03110584678,0.03039644219,0.02135958477,0.02074255302,0.02094663936,0.01866769854
573,Transport,Saint Vincent and the Grenadines,0.00157854509,0.00157854509,0.00102457974,0.00148316453,0.0016040714,0.0022176813,0.0022928856,0.0024928054,0.002506279,0.0021029985,0.00349129911,0.00362184096,0.00400912395,0.00463758502,0.00523479075,0.005268121,0.00413037159,0.0051578387,0.0061241491,0.0099058289,0.01029961009,0.01050303365,0.01361298967,0.01167253226,0.0220196066,0.0241872712,0.02222025074,0.02696319564,0.0392320989,0.0440747019,0.03808711064,0.04588078631,0.0428283516,0.0493443891,0.05690739566,0.0590768948,0.0584740848,0.058014051,0.0576983029,0.0881320105,0.06656426,0.0627441971,0.0821944431,0.0700203306,0.0758203265,0.073790045,0.0709295952,0.055953053,0.0543367576,0.0530357318,0.0458558967
574,Transport,Samoa,0.0222462308,0.02224617932,0.02578602361,0.02294698164,0.02309877743,0.0279864532,0.0232096789,0.02843812234,0.0287693011,0.0336362088,0.0298499763,0.0405229628,0.0386067535,0.0387936498,0.0481204053,0.0428072554,0.0289992486,0.0332038808,0.0332807956,0.0373708012,0.0360485032,0.037636386,0.037024263,0.041820638,0.044750005,0.0465655028,0.04876700663,0.04216132548,0.04284788412,0.03922086368,0.0521722505,0.0529549283,0.0463731785,0.0488014077,0.0484567582,0.05250768224,0.0553625154,0.047399071,0.06558326754,0.07834379791,0.09187465394,0.145908849,0.1372825379,0.12433276414,0.11950701085,0.1806595718,0.15054507592,0.1841231401,0.1894409899,0.1952703541,0.1910546138
575,Transport,São Tomé and Príncipe,0.002966837113,0.002966837113,0.003050165728,0.003277167077,0.003356529507,0.003781626651,0.00507893,0.005951502475,0.005904169808,0.006123372647,0.00658398309,0.00658180501,0.006280652711,0.00636486027,0.0066359825,0.00656531897,0.00833358425,0.00899855602,0.0101596779,0.00983785605,0.0225962708,0.029204065,0.0262388089,0.0258210369,0.0314538988,0.0333171756,0.0344375594,0.0359950524,0.0355692422,0.0375172575,0.0325721504,0.0319796462,0.0361721711,0.0402189028081,0.046245007756,0.0496591448825,0.0515094910279,0.052285838735,0.0579171301,0.0631660489,0.0681571625,0.0572862192,0.0630572683,0.0665827571,0.0652312496,0.0701359313,0.0752512495,0.0792802088,0.0833500353,0.0797853459,0.0696070356
576,Transport,Saudi Arabia,3.3231728,3.323174447,3.94763215,4.3534499,4.92067615,6.02903446,7.16712334,10.9445036,18.5836575,22.3088694,19.5826542,25.4909205,29.613575,41.152726,46.832828,44.092232,40.345176,45.431125,47.69781,45.055234,49.40373,51.471303,54.529946,57.43547,61.237259,54.128397,56.870465,57.7181243,57.90724,58.133335,60.941386,62.71544373,66.4147587,68.6798032,72.1710588,75.75177774,81.858702961,91.25823059,98.53153126,101.55117098,105.39867457,110.73672417,120.47695193,124.40633852,131.36808484,142.15481693,136.51086922,124.29334231,114.51073197,115.58151174,112.90353738
577,Transport,Senegal,0.43457847,0.43457847,0.46929903,0.51059673,0.50422428,0.54199611,0.59542096,0.6426827,0.63298152,0.68696973,0.71592944,0.67844259,0.67255292,0.73935334,0.7691558,0.7476694,0.7125996,0.6488503,0.54317081,0.687932,0.7297179,0.7493304,0.7879308,0.7565373,0.7438556,0.7850219,0.8489823,0.9223726,1.0180045,1.1044172,1.174478,1.1708099,1.2791224,1.4070497,1.5163292,1.4623487,1.5537948,2.02724466,2.18529957,1.951399287,2.06041976,2.19839829,2.102144265,2.3322486,2.4489944,2.7179611,2.9636783,3.1760065002,3.1442029517,3.1706189361,2.8287095445
578,Transport,Serbia and Montenegro,3.8630795,3.8630795,3.7129074,3.8533576,4.3852611,4.2621616,4.3452809,4.6957923,4.9609955,5.1865901,4.7255051,4.5772414,4.2524332,4.419063,4.1003212,4.7998671,5.9211272,5.2270692,5.7089345,5.2271581,4.4697887,3.19225,2.2626362,2.6993968,2.6247405,2.7321645,4.5894538,6.316025,4.896665,2.5906291,4.63705005,6.61719863,7.39809397,7.97620368,9.42400898,10.29129519,11.0141782696,9.820663916,11.3478249179,11.13732849827,10.9812041937,10.4472178937,9.7649624914,9.9857882555,10.5168775562,10.9628187343,11.3935477449,11.9939202505,12.1406946805,12.3177707201,11.183241173
579,Transport,Seychelles,0.02339612031,0.023396116073,0.024053208181,0.025843340365,0.026469161558,0.02982135968,0.04005177488,0.04693270211,0.0465594683,0.04828802948,0.0519204225,0.0415226694314,0.036320929874,0.063577188924,0.069773944534,0.0724826933,0.07903464291,0.09012788625,0.14985625547,0.15137708058,0.159341363,0.2204734395,0.1959246864,0.1987004849,0.196809828,0.215813257,0.22310242477,0.24761503374,0.2446860702,0.2580813447,0.4672597612,0.496068015,0.437911988,0.437110573125,0.610293146533,0.554995564643,0.5900436604867,0.4785062065212,0.526169086,0.5830238709,0.520989119,0.364771608,0.436297455,0.41395223,0.474333747,0.508814705,0.585446453,0.576597404,0.60619663,0.624851349,0.61136142
580,Transport,Sierra Leone,0.07819327,0.07819327,0.080389383,0.086372222,0.088463695,0.099667537,0.133859038,0.156855937,0.155608641,0.161385534,0.173525703,0.173468579,0.178774476,0.167751323,0.174895781,0.190337325,0.230659068,0.272915414,0.334411736,0.315691119,0.377572571,0.488097485,0.316203478,0.311427348,0.292811746,0.356700755,0.362367078,0.399185396,0.394465578,0.416059488,0.209507401,0.265660559,0.27098522,0.27966021733,0.29628323255,0.24911374918,0.32930896006,0.29507459584,0.283761593,0.299524966,0.317055687,0.330183588,0.397400691,0.498837972,0.53589592,0.443083669,0.471198155,0.463517844,0.487312676,0.491406459,0.438414671
581,Transport,Singapore,1.527564,1.5275634,1.612456792,1.787371425,1.738720623,1.86082578,2.04259409,2.44654459,2.59338306,2.95713195,2.85783044,3.04764106,3.2705029,3.40349813,3.6447186,3.4074996,3.47396853,3.5803445,3.4973247,4.0727838,4.06695981,4.93020829,4.75946616,4.7219019,5.1368701,5.6462817,5.1061721,5.0648689,5.0801179,5.1371501,5.21850896,5.31698163,5.288905450005,5.30510514999,5.409759250362,5.59399782957,5.81222978536,6.0069617244,6.1242500775,6.7011224606,6.7863485722,7.24744669,7.0105372206,6.5130759616,6.7273127798,7.219529475,7.0759698869,6.9397585994,6.884962207,6.6936454254,6.4436311596
582,Transport,Slovakia,4.2658345,4.26584285,4.45778033,4.9176965,4.8534377,4.2139968,4.2360749,4.2791317,4.6443111,4.9203793,4.1223894,4.2499096,3.9389007,3.2525418,3.344211,3.3370373,3.4536482,3.5778059,3.7125559,3.7710619,4.0870476,3.390913,3.5495375,2.9371493,3.3552381,3.79474795,3.518677717,4.1065660303,4.174563048,4.24470348,4.062871286,5.345280396,6.145240519,5.634222907,5.930028347,6.510990281,6.112078843,6.692954488,7.327722966,6.322491658,7.153925159,7.119216135,6.4681715542,6.475661281,6.058338313,5.966670135,6.736267318,7.796320265,7.700903338,7.338408372,6.964217451
