,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
109,Libya,0.418884105117251,0.357860096780656,0.376659056530366,0.41697352369895,0.471722278979483,0.579976571308994,0.598339299705529,0.558674634396103,0.557225745700772,0.544319603907361,0.556384618117864,0.563143727101651,0.590547214072146,0.560646284305543,0.539117615321735,0.492945651934107,0.454494262658961,0.394979707643089,0.408421522360368,0.432112395419711,0.438553529657892,0.796764023643411,0.503484760267089,0.575808043786622,0.748311516410718,0.727684580304429,0.714760113050843,0.615483431348028,0.552702983035176,0.559031232191298,0.744572208273191
110,Lithuania,0.569659701977521,0.727310613011718,0.483025922436059,0.406620887775079,0.430623219367199,0.39480728177352,0.387031003428931,0.345664785117402,0.339143164445965,0.288381796050672,0.243605516411716,0.242963230935186,0.229286789134247,0.207339857277026,0.203519768625808,0.201700223885859,0.1910702103199,0.188392014710203,0.183712777802021,0.179733454204646,0.188167674577723,0.180785398024604,0.176084328139758,0.156980282713096,0.15008595496436,0.150325790564755,0.145049268917646,0.143676902201316,0.139207870472247,0.134276461579235,0.131986956378903
111,Luxembourg,0.454983477884199,0.434785679493649,0.415143836650076,0.406244358597985,0.363656498450577,0.287799116976321,0.284576766582236,0.254300207683058,0.220292430378249,0.212469589832953,0.211390510198636,0.21870496270806,0.226362636226196,0.232036969432989,0.25452325931739,0.251548040519012,0.235711589817014,0.206690631562966,0.206881920045155,0.204677900548959,0.206266011149539,0.198862383989633,0.195425841380409,0.179206123442364,0.163537481612475,0.148595291588546,0.138090232650437,0.137664812401296,0.138059216769479,0.136497675394081,0.114722709890684
112,Macao,0.0558223248982601,0.0532248264560553,0.0499924424532832,0.0514006617569494,0.0562863878424687,0.0520549590414208,0.0600757437670141,0.0639898576397905,0.0748806444033466,0.0797628052721483,0.0626271577365484,0.0643067941499493,0.0629784426028149,0.0571801291365485,0.0545637243949888,0.0517011930300176,0.043660694956451,0.0329181238768149,0.026005873422366,0.0273859144146867,0.0176059955287534,0.0201913216042586,0.0197988620644463,0.0172404116870074,0.0178365933214026,0.0291263981032469,0.0277412253224324,0.0266932508712751,0.0258947231775745,0.0273691686410037,0.0614986281820153
113,Madagascar,0.0352081176497482,0.0467480739907524,0.0457980046647761,0.0454600166825364,0.049179479150102,0.0515991042237255,0.0521273334436755,0.0540654567832924,0.0514064902742745,0.0501408468679475,0.0810961343762096,0.0755194384577637,0.0643263174915753,0.0782476252280673,0.0813795173570393,0.078104095716805,0.0729285590089076,0.0711590545420254,0.0717472684994892,0.0645959886743828,0.0783257180262197,0.0929457997439532,0.112799019537767,0.123529100816634,0.116693418052057,0.117755756248615,0.122896844514179,0.113931420637084,0.116233916652735,0.107376738398078,0.101669972437428
114,Malawi,0.0833803281249757,0.0985550668648015,0.11184031052513,0.102508674964714,0.109643697923637,0.0984556456216763,0.0983867747016356,0.0975194710839511,0.090072679018729,0.0962493419134055,0.133732257238591,0.134921400286204,0.132929463575455,0.135441905497109,0.130045325750352,0.128185346536054,0.130475400637481,0.117141990591046,0.118716550369833,0.104352513844512,0.10885153838441,0.0693546996938319,0.0639715306383792,0.0702898186805806,0.0612440128884831,0.05976537783722,0.0645023486996757,0.0579455108912794,0.0586422755301434,0.0538059444983248,0.0486936934130042
115,Malaysia,0.309514159779771,0.338841783610158,0.326218532969128,0.323892827996675,0.318773363937381,0.312528359781012,0.324430987247842,0.324066475601588,0.346209942466628,0.357175557527988,0.358958764036336,0.376655991445544,0.380737041467784,0.382935937355867,0.386753289059679,0.393443323231152,0.38817397918329,0.398764965410646,0.404398826031235,0.369934578046463,0.374778961763867,0.357586987733583,0.344143958953359,0.354075602586244,0.353504610862516,0.337177065168451,0.316661437644341,0.290522257641379,0.296538128101469,0.292069460324226,0.306417764115713
116,Maldives,0.0382127984634286,0.0356167025914773,0.0369169346345424,0.0409938108519808,0.0833223971551984,0.113474492318922,0.110499465714159,0.0912815324665298,0.0974415490350468,0.0899587355605724,0.15434249779352,0.140083866553345,0.154164718814825,0.116258751750511,0.144832743803617,0.153518253961709,0.147618734488554,0.129004706498237,0.130921376520078,0.145230388667247,0.146346693552972,0.185441113430439,0.212434868126841,0.205145328225351,0.251727702263048,0.192474689342057,0.183264105919314,0.179008635072299,0.170355672059383,0.164156932670954,0.23623931414226
117,Mali,0.0320554882909603,0.0342602896911945,0.0337419815865417,0.0321166507519671,0.0312602623091146,0.0318969620855112,0.0320284979008346,0.032172805534193,0.0306466681390556,0.0301126525125738,0.0532395250317437,0.0473149469508544,0.0465805703952699,0.0439549963443423,0.0446889211164222,0.0425249541035944,0.0476549688491651,0.0538507782481929,0.0612090670531793,0.0725489016900705,0.0681422176343956,0.0679735441020034,0.0728395186456031,0.0806506624737374,0.0808249503293148,0.0834254010412309,0.0787480898775487,0.0875121386699266,0.0877331497409204,0.0844974376307239,0.0775688746838215
118,Malta,0.412216911937544,0.370874843025582,0.347670020901186,0.428934922424276,0.363391746842964,0.324462776936605,0.306050471655315,0.309057170659424,0.282391136863823,0.273517282719999,0.201676645343809,0.238284879204196,0.216635094920904,0.233565335179335,0.233011853676146,0.227657773013033,0.224727448992932,0.219288219513452,0.211374305300525,0.196768464884005,0.192826558054772,0.190002291227352,0.194133887132337,0.161585961754126,0.14908749560716,0.0963184936602067,0.0765615494675093,0.0789795691815483,0.0765908860467396,0.074060034863412,0.0754739342115176
119,Martinique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,Mauritania,0.0758283198849809,0.0935678897960774,0.258308279350978,0.244234552316246,0.264290744259921,0.251188109830557,0.233990467872985,0.25557040237805,0.253956940194066,0.254462904407279,0.107401550275759,0.117619678790385,0.123855541783821,0.121805480993434,0.127662606693553,0.119613334763404,0.108354743807269,0.121631774143933,0.141062148051678,0.13592639670196,0.13482942440546,0.131060176031706,0.142077809572094,0.122762303101731,0.136951857711163,0.132529124869588,0.12301456503043,0.131668239561177,0.131730081951598,0.125433934076513,0.11506202957988
121,Mauritius,0.140879923571896,0.144374889591455,0.143167631993449,0.15017346023033,0.148526941675546,0.145872142922223,0.144671001583601,0.13745592970008,0.142170098962836,0.16973128960151,0.173481264981566,0.177353699276773,0.178310286761385,0.176229440509456,0.170365162475103,0.179033388234349,0.190393749416604,0.185048159664025,0.179389158423436,0.171129696002851,0.175278608186508,0.167550314511356,0.166155478161322,0.164984534426698,0.164650331166883,0.159030802521265,0.15587652125416,0.15538804831906,0.148276878209104,0.13816767704674,0.14723777120852
122,Mexico,0.231926612318718,0.236148628786646,0.231005458315465,0.232395279200843,0.239132421115085,0.240654013032867,0.23640593257864,0.233650651146298,0.235951285579248,0.223148235928874,0.226617707624485,0.226285532919685,0.229840148796149,0.237922670621319,0.23422799174406,0.238036310830262,0.236228883458033,0.234411450739301,0.232453198150617,0.240366904810539,0.236178208343321,0.232500587972771,0.233182068263509,0.22427305949655,0.212365519559191,0.209313096419702,0.206991971398887,0.203674861262338,0.200657161907581,0.193987453135509,0.176773236759943
123,Moldova,0.752863737280432,0.722727492894599,0.809554741836739,0.694258131811156,0.817033350108931,0.726282513883937,0.664558487183312,0.594534109624259,0.575195666400105,0.505108527304239,0.459822296849903,0.452525438429208,0.42823573098462,0.43208752151256,0.405464515241368,0.396530169729744,0.367872256639812,0.352993220158516,0.323788538318504,0.338696841505612,0.346498469627006,0.328968244557514,0.32399689577531,0.261986963462655,0.269523330078923,0.27929642402119,0.270725231764847,0.255304082500539,0.259389466343192,0.237752513096481,0.263034976598065
124,Mongolia,1.20845514784741,1.49571014127904,1.43763781443051,1.36755904633609,1.16739727050778,1.09086902775388,0.901888030654794,0.850996562918419,0.826022212481732,0.806742034147534,0.833332578145385,0.806902707000897,0.825613973431114,0.748028690059079,0.691660223434799,0.747958674739974,0.781189373191943,0.740365137467089,0.678835343474459,0.723377969490643,0.716955031142762,0.67473172881428,0.651813678005257,0.626535044870189,0.572808495937396,0.533186824869439,0.554789827790668,0.568325542480059,0.581943007993642,0.967169164776496,1.01665922183146
125,Morocco,0.235074335267683,0.229941293264241,0.251626095777283,0.260830945240569,0.25547956519762,0.28103283724224,0.247152579638945,0.264249561092826,0.252394223011758,0.262723183763801,0.263326439936064,0.270509217092845,0.271213348339664,0.254746959791433,0.267519026494024,0.275196876022037,0.262178476558224,0.256780380593336,0.257500817901984,0.246399913955789,0.252335309336422,0.259285056943657,0.261769614916368,0.250333714722208,0.248917042191219,0.245850097097629,0.242784455242525,0.245484190292455,0.241343054785797,0.258223081677192,0.261168853921167
126,Mozambique,0.193284271399212,0.155096735720743,0.196408856895705,0.206104550669109,0.164706662911107,0.176655273956092,0.153568982651568,0.152117169732508,0.133927151058649,0.119494702939912,0.143429402440386,0.15408632186856,0.147644862143136,0.174984919739891,0.178289202980846,0.160440037821819,0.155028362875186,0.164629962589635,0.148993053692468,0.152116629907087,0.151827022543945,0.160392289821554,0.149226907577582,0.149367786541809,0.196549538439736,0.229775929453309,0.296262980906002,0.264493328277188,0.28144255604483,0.288353421922568,0.258665861441012
127,Myanmar/Burma,0.174493867148979,0.16990136000145,0.164282634117639,0.173148655517489,0.193166435676235,0.218747129906827,0.216235851354115,0.203794958673054,0.209216617850794,0.206110854396857,0.197429265595749,0.155056172285269,0.138401355382355,0.151727401183071,0.127913421695452,0.118908473227877,0.098105581624862,0.0912403195877182,0.0636513186496944,0.0547089918769025,0.054435012919807,0.052568048835722,0.0690714910845275,0.0731130573366143,0.08423342409737,0.0874218433491201,0.0956987889880623,0.132514679947612,0.12609038471257,0.137965186598119,0.152528269468492
128,Namibia,0.202907419111773,0.124149463506696,0.125889088237709,0.148403856194184,0.168167401180627,0.175569848650558,0.184345761056818,0.183003964828755,0.183117633347455,0.168055196929758,0.156476661277303,0.197483859471826,0.164052650307324,0.168097012513834,0.158006708224532,0.16479904294769,0.154738048912577,0.152421861812524,0.167422313719892,0.170053416668333,0.165185196830534,0.166726477994509,0.166979336406989,0.168567118298506,0.165901902085856,0.169626925645761,0.176388100808119,0.180385003010886,0.174606614811196,0.175833261129336,0.177578533234661
129,Nepal,0.0359218074634583,0.0414305293661543,0.0417442588047519,0.0444305446349621,0.0498716787354437,0.0524332591439032,0.052799958713933,0.0555012486379685,0.0571314267604427,0.0712170769437987,0.0688230875845759,0.0701996097088827,0.0572708847185773,0.0625284385123763,0.051918710181042,0.0561584319011044,0.0450120805710298,0.0448597737603471,0.0466959983486139,0.0588608715917494,0.0658856374518772,0.0713380663216796,0.0790588432688219,0.0767855386462186,0.0842259558246128,0.0817146335516312,0.116793173497577,0.127292853334419,0.137386862745156,0.159561034295908,0.16159429309615
130,Netherlands,0.296055853149957,0.300446933849137,0.292136212735233,0.295712516871185,0.288109346089361,0.290661023253333,0.297305845041676,0.273002810378935,0.261889156345796,0.24270219708806,0.233876607929086,0.23459188366696,0.234777250428666,0.237271647326928,0.235792012918942,0.22530842567792,0.212569609992677,0.206283386289502,0.203283653089347,0.204978454239318,0.215484572187999,0.198267684687883,0.197298396788423,0.196207250170768,0.184964409281759,0.190251777498093,0.186586433557777,0.178920774457659,0.169395622323524,0.160677587282311,0.153039084867216
131,New Caledonia,0.00336997305663708,0.00343078482924093,0.00345509506502976,0.00334442446926401,0.00336456404159228,0.00316515313362114,0.00334791269053195,0.00320419791159574,0.0034357669844581,0.00368052415975576,0.00454383874213881,0.00419968286205727,0.00463116209511203,0.00468205974845086,0.00461303879542012,0.00467547171057922,0.00424104991265662,0.003839883824386,0.00385885538993152,0.00352106224320194,0.00441751519785498,0.00454615119356067,0.00441720114901381,0.00441151064263559,0.00527259515883406,0.00504438911535644,0.00474539171485731,0.00541738963575936,0.00547950281080627,0.00764328450300732,0.00434760685875686
132,New Zealand,0.255560887497788,0.265642467361204,0.281428867624903,0.262864874398763,0.254608479032268,0.249223640793015,0.251819525019535,0.268237329860603,0.262854506054657,0.263193574755443,0.265237010120392,0.271575013303402,0.26089021177703,0.255030728530874,0.242690659702517,0.239898608798952,0.232884606295949,0.219695422260078,0.228023923725314,0.211494768374128,0.207660009601408,0.198822950208829,0.205799519382467,0.199121947272955,0.196804673953071,0.188780589481828,0.179341669414366,0.179842382495906,0.169681798533889,0.174760948579312,0.153223163633198
133,Nicaragua,0.13662248364171,0.137610861114704,0.15920592846514,0.156842901523966,0.172383881804066,0.173024449216949,0.172338214918364,0.17746949918676,0.198817380211676,0.187420020105583,0.187441523256827,0.193164332681735,0.198135063608846,0.200409915974093,0.196815971218629,0.183801075777197,0.187186521740212,0.183156950442733,0.170172635826342,0.17497556900251,0.173805130101689,0.169801354947147,0.158562846842169,0.144393360932917,0.147166670514575,0.156507574934186,0.15110566931531,0.147261895883015,0.145790443888859,0.162450754591084,0.14569677356349
134,Niger,0.120085079243641,0.137992681369762,0.139684109286402,0.159604846766199,0.131583115349842,0.140713930082309,0.147350597741346,0.14793100484132,0.147620412459561,0.13645166450126,0.0664069493020073,0.0622757622908178,0.0616525485198669,0.0655794394363654,0.0682854107341094,0.0610221828739295,0.0581980023227489,0.0610508333585331,0.0594512591605392,0.0723360339953322,0.0843082534082953,0.0833265385339305,0.105914425428414,0.099699942308794,0.101479082610119,0.0935339155682639,0.0884953935659483,0.0874098591991467,0.0892975616859498,0.0841181221571477,0.0746308228930753
135,Nigeria,0.240907899279325,0.259790868553833,0.271995064314011,0.269849683074463,0.256105076026604,0.281682164203618,0.315647397491945,0.301621325962566,0.266040222305308,0.260353632142358,0.274750161958152,0.27404264162352,0.215140485371326,0.222908985944182,0.196583639647524,0.181131391613373,0.153857306789935,0.131997170406268,0.132617103661732,0.108273913372321,0.115367432163665,0.11498910308239,0.103724583536757,0.118936895053312,0.117988290576506,0.107959533939613,0.113018637943215,0.114000039161739,0.129288687667946,0.129320937948839,0.125225673145836
136,North Korea,1.2734302545754,1.24959404565492,1.16873015203698,1.1060895352553,1.00884111783878,0.970542355849309,0.878117886767403,0.898523163529367,0.736724648163913,0.792006942054131,0.833536134410574,0.874110178085813,0.824311245629178,0.826217960648502,0.821089932700963,0.82967131766289,0.805554409315353,0.66349803264092,0.730550666316762,0.533150171960832,0.53956965182336,0.406068287420252,0.397279874323639,0.280313832310479,0.318480994642931,0.260883995215862,0.283290061220694,0.222999940151598,0.176850306891284,0.268147481531777,0.264098423476789
137,North Macedonia,0.493453370598314,0.465326330378704,0.442966417189081,0.49161297840169,0.484910474945269,0.487296403531458,0.567265983709373,0.503999840604122,0.534810615246139,0.473237512996789,0.436784897061765,0.460104906665501,0.427209652396519,0.454045509553788,0.422793239992826,0.425337787306834,0.40471844362265,0.406088600617291,0.37696348584035,0.339831785003257,0.330288493773618,0.360209066116935,0.339807100790233,0.301538657008633,0.276491584058846,0.253034856314567,0.231755207409582,0.249516107186281,0.225388130911899,0.249468343913077,0.233180859769757
138,Norway,0.209509565136482,0.188928223206011,0.196369376146026,0.201609075114126,0.201627548588185,0.194576188674863,0.1869565370434,0.187557889694838,0.189710274845362,0.192274665721853,0.167170576169464,0.165484740753925,0.160503755786769,0.169782201422711,0.164842385196893,0.154583051690557,0.153255496115335,0.151978813396058,0.152506282549266,0.150039612831505,0.15501893851729,0.149976860698229,0.144549656869673,0.142368765267276,0.138888225766801,0.137572308534686,0.134599235997469,0.129383611875101,0.129885978471858,0.125695075329744,0.123317083261965
139,Oman,0.323714158976818,0.372053803744182,0.32727245623987,0.292334304239665,0.263338683836482,0.293305802487574,0.300855385104191,0.292676472086321,0.277595891149595,0.311461155720781,0.329975371766438,0.354791667156248,0.383472061827904,0.416543270463235,0.40612113570654,0.411870139841522,0.499107269508393,0.516324271949406,0.46844224101285,0.464899516732954,0.498787145041138,0.56398350357485,0.583929420092911,0.581906438278347,0.609213832347087,0.615762162133788,0.595832422437785,0.612519821912711,0.628408375600447,0.643562762745845,0.684655833255769
140,Pakistan,0.20818449294339,0.201840196752596,0.207431911875208,0.225111526517887,0.223563558074629,0.229464868319834,0.227717898461174,0.233976058181988,0.23163104261259,0.244300328551451,0.236830604023907,0.234198144048079,0.229545427473087,0.224521335941804,0.23328521817426,0.222913880118728,0.228052210973244,0.242021599460443,0.231044450544543,0.228755207377419,0.216804194183631,0.213435630864472,0.207720213421479,0.201077057511019,0.202354072829158,0.204137335898886,0.211790697626374,0.220786072777165,0.219734936157172,0.214570719643568,0.212532807246331
141,Palau,10.1536557488756,9.60675979859104,8.57660607287037,10.0086728861467,13.9605340739636,9.39093024425757,7.99780883290831,8.74230830952108,7.7505471095556,8.53573132469697,8.17314346707729,8.55317275497887,5.04541241303237,6.20536827776098,5.24209114690347,5.74648246870852,5.64424583033135,4.50991619208118,4.83794231165308,8.0515620871185,7.80300805370964,8.21204736916975,12.2844813930848,6.43521958031957,4.20811639488686,3.68956140388791,3.53507750246135,3.76791413048739,3.72440420610356,4.00906997752999,4.37228424091354
142,Panama,0.103359441286297,0.109032525078426,0.120092590812878,0.116440953171042,0.120294394710764,0.127050527256654,0.123008881151227,0.12138993185497,0.139349706631281,0.117400178072508,0.118460109312401,0.140722003033118,0.120181530122378,0.117836268519224,0.111401827303761,0.132915420691376,0.129005509049981,0.113352148781972,0.100043889883409,0.118310761204118,0.121769711468396,0.118251545172761,0.112414821307953,0.106748962478445,0.10787233185322,0.0973845095261656,0.0934487498472645,0.0829578226214876,0.0751310230691309,0.0799058621895782,0.084929237437685
143,Papua New Guinea,0.187619878065599,0.170471391898485,0.153394869955964,0.132228578900083,0.133649087504431,0.134620917764096,0.132884140765488,0.146150354783667,0.190246353276351,0.150184022385844,0.164869563923002,0.188544405815099,0.203040089728171,0.217151015609862,0.247497686685965,0.259644529104232,0.250552231516411,0.215758104946048,0.239210374880857,0.199674247747823,0.176065736153187,0.141065084525076,0.195849107904078,0.199466256647515,0.21437408599834,0.192282176368448,0.213088627118384,0.188827130681846,0.198290226037369,0.192664938161101,0.197763083706665
144,Paraguay,0.0632912776444956,0.0599593416154907,0.0702975664829197,0.0759770995284512,0.083883626880369,0.0887516249866694,0.0863183485005626,0.0915034817465573,0.0957976678580162,0.0972697829918011,0.0826531731778609,0.0864313373566551,0.0905318712616279,0.0897924298092339,0.0870002895198793,0.0787243532935039,0.0784338615854352,0.0769605792753147,0.0771919629859728,0.0788349129983867,0.081831367017691,0.0814718093923246,0.0859580966681707,0.0783731488896037,0.0778848212231351,0.0828240271281672,0.091997626644011,0.0982346709602399,0.0999724230128939,0.10070988704498,0.0890677100482425
145,Peru,0.180303882435724,0.171245100095665,0.179589975751677,0.179083983427226,0.163638696548565,0.173211871810895,0.185094310441563,0.173339868100571,0.167431430104671,0.177437463484161,0.170827372713137,0.157752774105591,0.156062415709256,0.147103589995981,0.16159315565756,0.152107430601628,0.139562941688582,0.140556976763586,0.146068446991437,0.155297262356067,0.156683713830297,0.158247562035263,0.148789652743036,0.143876950835112,0.148756163526524,0.148485977545264,0.149286774890049,0.13940756305971,0.134243286493453,0.131812237760297,0.119796791391791
146,Philippines,0.168206046731723,0.169737220235832,0.183285590182819,0.19319145502098,0.201116907092251,0.230934280489835,0.228851295260971,0.244035242281879,0.241185172748084,0.228671014313415,0.221344357390526,0.207395780041021,0.203041486019573,0.198562603874411,0.188589002758829,0.187513276985281,0.159924737883566,0.162134791882849,0.157799287687761,0.156464998576516,0.157347547776371,0.15125286180981,0.14991752163933,0.153172487067097,0.15375828268769,0.156549428989353,0.158156762268488,0.161996287670805,0.158274104480535,0.155734249574073,0.159665427890181
147,Poland,0.864085280094885,0.922077341204799,0.876354281610673,0.844673474604089,0.788882666583607,0.742116088510136,0.727742300875207,0.668008381050099,0.589155626008246,0.547159567357702,0.503673837185783,0.492443529815397,0.472202875340293,0.475076370738636,0.455974506449301,0.439693605418908,0.431660287671514,0.402412580964004,0.379612245741629,0.353903079354682,0.360798694280468,0.341953989957054,0.329732717018619,0.321668188642679,0.299158925300849,0.289847212051049,0.291132241390085,0.289413893773856,0.275022079782651,0.248853441286434,0.239126319574851
148,Portugal,0.185447842218551,0.185213322761876,0.198514218468642,0.198202734530313,0.202714167063335,0.208112363730615,0.193648839082533,0.194092595021535,0.201063880102487,0.215667001973875,0.206406665123489,0.200250161322275,0.211703430738606,0.198263649701826,0.200218437839088,0.208775550337784,0.190369076472463,0.181276356411879,0.174409415555929,0.177649565466763,0.159150842154923,0.15679185525119,0.158172953404977,0.154921306020674,0.154295111610863,0.162068181983309,0.15562639427863,0.165596522806705,0.151701952564996,0.133308463719573,0.12191608677959
149,Puerto Rico,0.012080743022244,0.0117315842184566,0.0109534134607806,0.0107047126749641,0.0105714559588094,0.0103565567582074,0.0103537134021789,0.00982499940094495,0.00925839530566639,0.00965517708831633,0.014688892628654,0.0179036569224923,0.0177401311419985,0.0197547798751247,0.0173906957394554,0.0176175893537369,0.0180200150857147,0.018122460352312,0.0191547578565736,0.0175053701727783,0.0191007693353576,0.0197768523962185,0.0307848856890368,0.0349517067245703,0.0357886520991435,0.0350156133882404,0.0385330465396318,0.0326637494092627,0.0333486595120213,0.0374759510572891,0.0371063582502743
150,Qatar,0.59555016805958,0.642835263016103,0.607733391885662,0.631977154541291,0.656243406159501,0.655666090477893,0.682120407283963,0.642391370097901,0.610297933176981,0.639563328803176,0.619869616106376,0.609360161742784,0.634583030567459,0.646764189400488,0.583625316869249,0.574453541812952,0.510227159931178,0.487066718332246,0.448003052627549,0.409942349198436,0.387415863225925,0.384142524976161,0.386313410208276,0.402129694210869,0.403720679167188,0.390608560115801,0.385442296360759,0.396185742011892,0.39960824264132,0.425751535917735,0.404983961000427
151,Réunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,Romania,0.604748410648862,0.563846814170003,0.554858448308819,0.513771946461776,0.483421711879993,0.47730978357502,0.471743191586266,0.455485004719554,0.407525070059694,0.349833854436443,0.357079687393864,0.359972104910294,0.340009450492101,0.350650607189677,0.310934682352267,0.292761290969898,0.281915553726456,0.256518293386032,0.230807321443256,0.19922749541587,0.200949418971382,0.212375163537648,0.202837188139924,0.178219828591217,0.171374298435001,0.167896478120179,0.156710220149661,0.152169064846392,0.147306488624419,0.139646759038621,0.136309149450074
153,Russia,0.753517383544682,0.781981953782062,0.845212340561724,0.843666182292697,0.866861967153881,0.882374245673211,0.893801933577794,0.82266541060241,0.870620919377945,0.842244404034228,0.783278333573485,0.748698560618572,0.710487619282487,0.688224316451777,0.641532570197617,0.603107621631564,0.569071886060001,0.525386380252483,0.495279301074897,0.505341733638514,0.506451427281101,0.509845956035526,0.485252294527839,0.462463159930646,0.454386552596498,0.464510943828316,0.456917952650396,0.456235714294351,0.457468200044761,0.445196368632172,0.431982378908764
154,Rwanda,0.0829243333901322,0.103226351268303,0.0868456469086423,0.0854708197490072,0.170949509864931,0.132116715694643,0.120380898295316,0.1108586075578,0.105828145091782,0.105887560426281,0.0866033791813033,0.0816768737766826,0.0725468643130248,0.0717784444577756,0.0669430934548509,0.059940681655526,0.0554280047548612,0.0513914485255718,0.0476543265312615,0.0456127253708627,0.0451300631913989,0.0441219489484367,0.0443640701866959,0.0453530524273198,0.0434206456227689,0.0454578430069467,0.0469834789743164,0.0461029482769409,0.0443874568635936,0.0421020696524557,0.0372898127381515
155,"Saint Helena, Ascension and Tristan da Cunha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,Saint Kitts and Nevis,0.0826946138177599,0.119820136936956,0.11714472092058,0.122067581621743,0.134597439610443,0.107474151618367,0.120023242784424,0.106606443784777,0.103912486681943,0.103037761884329,0.156150745579279,0.15281888880636,0.15527814369767,0.17344522550857,0.183028819361356,0.149852766773561,0.14507159846745,0.14943822939233,0.140387561745591,0.163810259131781,0.171251596575247,0.190500380709963,0.205828693310746,0.208605652239838,0.192433011306162,0.190457971443278,0.18421027192807,0.128034901635581,0.120814087308155,0.115552319448897,0.111994216383288
157,Saint Lucia,0.104819324708103,0.110474714042969,0.104346021454925,0.0946571377408008,0.109151675838246,0.106143775328375,0.104341800770763,0.100020984838786,0.0900401990830432,0.0897554276286364,0.138610542731878,0.155003897521396,0.13133522976689,0.149193927813877,0.141665722336683,0.141567729763889,0.129658458852526,0.128914313369089,0.125362225081735,0.138149427479272,0.147096280561255,0.155084467104803,0.165491453945983,0.182730995878864,0.175523940829888,0.17459045010796,0.164308319150242,0.130246301946239,0.123257557197875,0.118281919085387,0.128312122513538
158,Saint Pierre and Miquelon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,Saint Vincent and the Grenadines,0.0968857900345055,0.0989468771358093,0.118063594479107,0.0826832938946316,0.151993635740462,0.15413707471583,0.138445510996865,0.149094620662314,0.152753716485312,0.152216023804441,0.129513960067967,0.152476173239416,0.145374182838674,0.152586632218183,0.162321489351561,0.153835841264944,0.137875303171852,0.133670034007095,0.131135910059692,0.200377121577881,0.154303265824469,0.157043606071216,0.203871781104786,0.174247761879802,0.177765946841875,0.172995703660487,0.164647988395268,0.104984508237674,0.0998106260586132,0.0969529365671697,0.0862895624481398
160,Samoa,0.172982760256612,0.177320300155443,0.164127633079186,0.172674524983144,0.19086553296088,0.172851781209392,0.162341520073667,0.166545975794457,0.169879899090616,0.162946826477554,0.167829277767041,0.169923328956022,0.163710451188477,0.159571234836652,0.15480027464333,0.155576432634251,0.153021737761078,0.138235624130551,0.143433405736022,0.151952829210514,0.16367160578381,0.207238168520805,0.199983553956341,0.197981505117795,0.198318434062172,0.276828088756251,0.223712348458718,0.270354003096997,0.284052258815379,0.282712204051477,0.284547779661377
161,São Tomé and Príncipe,0.185615009137473,0.247737278918206,0.210541316231301,0.229457998157305,0.281214504790469,0.287545919182265,0.288170598665599,0.280020960847917,0.232539367286955,0.255689363302937,0.217061116645321,0.169633750388466,0.184261595191184,0.196323845768437,0.216371676871041,0.214183307522232,0.203781881560651,0.199983345359103,0.20402302053847,0.212023267375157,0.214694114734341,0.200171825078104,0.205374965969212,0.195329837535199,0.179739116843185,0.183300953047759,0.18470071763216,0.187347685624469,0.191276608745714,0.179190160162464,0.151799765129777
162,Saudi Arabia,0.258169820406934,0.229973105832915,0.237366191277324,0.253223888609045,0.273419617199523,0.270938357016622,0.280372356277319,0.280545104499398,0.289749231317423,0.307194116255217,0.305841348677168,0.321919605130164,0.352873028626936,0.332944288761704,0.327099379924107,0.329070927998002,0.338811232101831,0.351258232258275,0.358595240856686,0.386331418180518,0.404066322260638,0.383578711200863,0.385223759643751,0.380525912578815,0.392948559597826,0.39414758745708,0.386151917226528,0.39219749782463,0.368699515553689,0.368681170396345,0.381545379181625
163,Senegal,0.129049758234463,0.126415059905283,0.137016167550968,0.132086192646934,0.134991233123382,0.135214248098828,0.1428175611757,0.152330756861062,0.161227449206923,0.167229917119741,0.158787759982242,0.171994565968201,0.178387039111284,0.16393052088949,0.178300874968985,0.189646835441119,0.181071338398563,0.194667652751447,0.193799362269701,0.193460790443643,0.198850325366339,0.210165311953502,0.19882490528744,0.206040283240963,0.207560744153328,0.214579530469382,0.225482733365458,0.213193194038622,0.208850868765592,0.199661880766746,0.182084739696388
164,Serbia and Montenegro,0.833173840020111,0.789386632841307,0.744588782683173,0.627699660663674,0.564528812970058,0.79323212647024,0.872854317397673,0.796547422732829,0.768582121992655,0.603467733548978,0.802485325886202,0.829499326710118,0.825280655390774,0.838840807593507,0.822897416808025,0.736867707636612,0.7218854837074,0.67559256277197,0.650051612334528,0.64458998642917,0.654740102129537,0.670618616508699,0.610809534628377,0.603248687904121,0.525395595359912,0.597325311270929,0.596614658545433,0.560986572694809,0.520137848687401,0.557314108440878,0.496021240531873
