,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
117,Mali,1.03459468395989,0.939217612250974,0.967356873078775,0.952657022779339,0.945852325556241,0.967070971217106,0.928310725512095,0.906574716530136,0.874163856359345,0.861336783485405,0.923825590690421,0.844694331304787,0.865674803149211,0.834069931597746,0.845654630731845,0.835579343275045,0.807728385362531,0.830823079634686,0.840778174791487,0.848332293189778,0.85739949685274,0.85300829268713,0.892805797371102,0.910046981475038,0.87744563396724,0.868829553806976,0.871936935640842,0.879278643892925,0.884151632881354
118,Malta,0.440573028640171,0.39848682101442,0.375664554970657,0.457229428046926,0.390406410063228,0.349894979355796,0.330721488650164,0.333654713278182,0.305541171608921,0.29647541442152,0.22139161515125,0.259966810753893,0.237311093782116,0.254453606104934,0.254596918592019,0.251117371624213,0.251055050226009,0.246149501352581,0.238990026529049,0.226488576655231,0.222361564820087,0.221481859498925,0.221603489161906,0.188545324310906,0.175170126829557,0.121272768674058,0.100963656244701,0.101870257198444,0.097990118997116
119,Martinique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,Mauritania,0.661039184432652,0.686831568936396,0.823142562427025,0.790572852097995,0.818162767780727,0.757303465847859,0.743008891623938,0.82363222457489,0.83367431454106,0.857699570774139,0.759517420846663,0.801204398582403,0.822187063640899,0.791017322569261,0.755653353638831,0.710403811289241,0.638819128794908,0.636078887534507,0.633170672380716,0.659004812251165,0.656825898590112,0.646084224813703,0.649855843029539,0.624166005766569,0.633829583959906,0.619865913787063,0.629471637044404,0.614171194138378,0.609214390808782
121,Mauritius,0.224748667527021,0.224280081343827,0.219424611468705,0.22237803458648,0.218792578268622,0.216251621855296,0.212768264228048,0.202749325522785,0.205851446270076,0.232694106118223,0.235228345256579,0.238032888714579,0.233488394448125,0.225694531936584,0.219664169790197,0.225042113151324,0.260156529980435,0.253677138069159,0.247070590599258,0.239271840287995,0.243323918161764,0.235270133415323,0.232711818298693,0.231335877324239,0.23169565615751,0.225365372674701,0.221284837027082,0.222733840695483,0.214356966757606
122,Mexico,0.362583621963989,0.359939345686119,0.351882544598521,0.356014812528882,0.362959273933061,0.382618424908329,0.37355619345294,0.371063480570188,0.369964615690229,0.353908852866993,0.354771186322086,0.356799770104586,0.36256814768244,0.373046669371344,0.365814641807734,0.37068399453877,0.367437361723184,0.366845600336515,0.367234622165114,0.385848040499614,0.375618644773152,0.368723423745087,0.363984681554162,0.355580920246913,0.341032903966593,0.333458186559319,0.32917519221111,0.323975051443921,0.318668199003994
123,Moldova,0.883315111593242,0.871104724117714,1.0072061616471,0.869859649009,1.08133915309834,0.985500798773511,0.929263176072814,0.831049812062476,0.802902038405774,0.731766979394084,0.671627619763218,0.64634495556667,0.613335225454269,0.60704769769251,0.568125156765996,0.543364955421756,0.509560876278904,0.487177798190643,0.439677250804841,0.458910360160804,0.474135934786164,0.455789220087873,0.444504796085766,0.382509063384551,0.383825875525596,0.394401429191333,0.386130803305533,0.367571076810756,0.36929096632556
124,Mongolia,2.32688548934224,2.82603156392729,2.87034403047043,2.82203662635252,2.5439519877886,2.4779776938471,2.30456930834985,2.24619377653183,2.24447819680573,2.23976265362528,2.28206033507048,2.02750850251552,1.76390242373458,1.59483159841428,1.43976390648454,1.62992934846763,1.68765713091916,1.68392960796635,1.59118188953851,1.77055443579367,1.74277943980192,1.68313156505163,1.55436162867814,1.47234196581287,1.43798234708891,1.37805260089737,1.55843947532569,1.64125663892506,1.60992185106249
125,Morocco,0.452864806055898,0.432056800940884,0.455845965890376,0.45776529081802,0.440579199472699,0.477904134976354,0.429513478975799,0.457519417214129,0.43536856412443,0.449392268973994,0.45204129521061,0.449497205994481,0.446942599849068,0.425813819287713,0.437970555556137,0.441934055025879,0.421757792489604,0.411881251319032,0.404902367011537,0.390401511846442,0.394952950212024,0.399885015517551,0.40042004270782,0.387153894450997,0.38532466225771,0.37864332854398,0.375836430506868,0.377373206085185,0.371491012734349
126,Mozambique,1.29388199816249,1.22226138817811,1.37026431092778,1.30704183197822,1.22282791749476,1.23963898919111,1.1451895641242,1.06254775520341,1.02097069705137,0.923564897396177,0.988214926466258,0.879772251351087,0.890298091753901,0.85710502901599,0.866809510684423,0.889311786606499,0.810677160697324,0.781531033721799,0.711141500241629,0.648983478346547,0.631928944826587,0.637123329363683,0.712987593496227,0.710822669975547,0.738470347734754,0.726593064287465,0.804443603238407,0.824500487035484,0.855886560598883
127,Myanmar/Burma,2.59878771601006,2.55681769555298,2.45832576510929,2.40622517891973,2.32473335305981,2.27197951950932,2.11656039798836,1.95614727873654,1.8880341559068,1.82971743606313,1.65779045836641,1.50239629366045,1.3774720437329,1.28800074751706,1.17148145823103,1.09629771975359,1.0116099147743,0.919449335208957,0.825845102742553,0.747636886597206,0.695024976953088,0.653442467537691,0.62287526818676,0.592744889723999,0.578787667203391,0.560266559046287,0.55536740995038,0.568726800424577,0.537698322889643
128,Namibia,0.79868198706285,0.706151484477541,0.656293570912906,0.660734154750573,0.669343229187153,0.655542898425148,0.651580860299728,0.649016748399609,0.653557562038599,0.645029788672056,0.663938834227912,0.698818694972042,0.629874241314856,0.621520536181449,0.560266725356688,0.658225927826677,0.533393189727033,0.508974348363485,0.540394213533083,0.535659969211215,0.505763544139984,0.48889994177519,0.523419467747805,0.477726235935697,0.480645064115805,0.46880604268005,0.507236248708709,0.501666437058769,0.487360012208875
129,Nepal,0.949951489769556,0.891386044785969,0.826966401938589,0.837086906485046,0.780804865385308,0.790071087770333,0.759956416393699,0.731044493867085,0.717441840957286,0.706213630323745,0.670720582511587,0.645484823249773,0.64128331306728,0.631871904151951,0.600815477303036,0.590384374096736,0.569176232821074,0.549720173799633,0.540006748218006,0.54001250417287,0.52587482334846,0.524545569177062,0.521589775867864,0.507919698656637,0.495620583263739,0.475996662382121,0.509538631251297,0.502799628937333,0.48273627492256
130,Netherlands,0.46471165759785,0.463189225961532,0.441098286242945,0.425135081660226,0.408129901124076,0.406265571533027,0.40694024388755,0.382290264193521,0.367885954230898,0.343099161627746,0.333595148549598,0.325079239974836,0.315595494097885,0.311648219220335,0.313802566392819,0.300551024071943,0.283434740790733,0.271320156072103,0.260497026704417,0.256903996205186,0.266983353595086,0.243457736813185,0.25144866444197,0.253500961468001,0.242151626558448,0.241830762103758,0.236467473933862,0.235347731985047,0.229709757652761
131,New Caledonia,0.00406820860520948,0.00411556405632543,0.00413455422853746,0.00400147837360347,0.00396244027076552,0.00374214723329139,0.00392495403724977,0.00377019288143816,0.00396570242128269,0.00424861482480571,0.00510636548976628,0.00474504897823176,0.005173636212826,0.00520450719113578,0.0051169038163101,0.00513009178081578,0.00463429587314077,0.00422305011792525,0.00424140600327362,0.00388967799509386,0.00477466949774362,0.00491174913305097,0.00476205152995366,0.00477863028309487,0.00565264470303577,0.00539751665590188,0.00507684020752566,0.00575209025628281,0.00581024458935961
132,New Zealand,0.730937667165003,0.741915951939969,0.748494100298142,0.706853366557485,0.690465991855274,0.671680785926232,0.657261744673366,0.670016204940125,0.653959970253178,0.64078816967923,0.63245191587943,0.630141515957813,0.616327373094092,0.599298965983768,0.575511139256407,0.559382283168787,0.544629843663605,0.522837509474331,0.528438931294026,0.51550091913551,0.508280163971168,0.49372048301392,0.498894032339156,0.481781628607363,0.472551883966765,0.4485424968679,0.431938719839701,0.422516714408732,0.404261283006178
133,Nicaragua,0.713456325905515,0.640118449517122,0.698977738819006,0.743640892690762,0.743273560732453,0.675386439233973,0.638722401119772,0.65287712731382,0.654409543069022,0.659486741774979,0.657824058877188,0.651940444949714,0.661646584982934,0.670318432033877,0.635490216245017,0.615657731126712,0.614755241187795,0.593623388235451,0.569126267621447,0.594364556824626,0.585918453525929,0.583872110435913,0.56503038712044,0.538457202709816,0.53603800118938,0.545446848537112,0.524067228214053,0.503937401305334,0.516434971829808
134,Niger,1.30241704500755,1.37650975311649,1.40537119993134,1.47878867008453,1.49692532185551,1.52899893525214,1.59867680921507,1.63785973404608,1.56814133481759,1.61670664107243,1.56389790906434,1.52778775409971,1.52020772819961,1.55337543797399,1.612856776768,1.5621918300639,1.52927236716348,1.54682664656006,1.49579025977004,1.53303894050971,1.40435969806441,1.41741523727013,1.37321935718459,1.37114046398671,1.34694443185203,1.33498006748347,1.31957240624681,1.31681795960328,1.29025490441928
135,Nigeria,0.836194525644403,0.880307594463783,0.908781805222407,0.938579963189315,1.02011672262932,1.11118043570611,1.22465944437138,1.13162389687136,1.02200148579766,0.988572538273236,1.03449969775507,0.997354078907316,0.764239527932594,0.785398964558998,0.706910076854797,0.6527443608537,0.578800761100828,0.515349864407133,0.48899874577964,0.427555049256833,0.4265834421785,0.426058735694742,0.409467226890198,0.397897468824188,0.385708610627648,0.369493588849178,0.371868762483797,0.377887220164058,0.388967710518772
136,North Korea,1.59260128655054,1.56414150019228,1.48891028998988,1.42080734139219,1.29052435461859,1.2323484803067,1.14237422041236,1.18034236445611,1.00516594053338,1.07463703933961,1.12066910818169,1.17279471620838,1.11483282261994,1.11735861000402,1.11358293693196,1.1266844994705,1.09056031267744,0.925657999071989,1.00054230986502,0.766318312298443,0.793897343485914,0.66797022693958,0.650701649752165,0.528671176069536,0.559669674525511,0.495877542055463,0.531000514204843,0.433715742711079,0.382494661228335
137,North Macedonia,0.624872089044562,0.595061042345351,0.571151556072423,0.628205066134919,0.625923114606023,0.624931546958985,0.706100802553212,0.634304851713745,0.656939552994003,0.585092064697616,0.543176740344457,0.56607401215458,0.531011624855354,0.556066762247432,0.54051952720467,0.537585516827799,0.498618806188894,0.496755893515672,0.465346103010694,0.426093101918457,0.42008637730612,0.451114084125172,0.429789823899339,0.387702576456386,0.361534916169807,0.335203456530141,0.312189834436175,0.331992190264929,0.30553083260725
138,Norway,0.349637872103394,0.32271260208698,0.313805920991344,0.320939576451387,0.321665607146646,0.309953937413182,0.303540515335898,0.30114628789079,0.297860802873671,0.298747932949283,0.274020409895248,0.270991035479473,0.265343976204031,0.278220904891554,0.269302711567923,0.252506944076361,0.247597560254577,0.243822682829357,0.244118603542047,0.238996637773366,0.242689529466574,0.23392521030057,0.227298046201671,0.22355680534426,0.218664268318155,0.217493905126605,0.213791836085162,0.207373800983393,0.207757510631469
139,Oman,0.637872668419395,0.735507411303676,0.634115310324328,0.566324795704782,0.531229183309147,0.578207781512645,0.592617485987998,0.601052079688533,0.542865492777984,0.596016611092024,0.626780841381106,0.672465454858667,0.717171034260073,0.803341681739198,0.777091877477299,0.772464962682667,0.829149771786394,0.818274917893459,0.750115957352999,0.729327630505228,0.76223920137219,0.830920957578759,0.839397399853618,0.839472176996911,0.863008229808787,0.869150155875823,0.844571318132867,0.859580649827219,0.876534398048847
140,Pakistan,0.647758974734107,0.618863267857133,0.604787819350285,0.627438121699022,0.618138240532592,0.617818006310823,0.610674570914703,0.621391531939033,0.619958926158835,0.627854750411372,0.611396081822186,0.598397116723834,0.597035516645457,0.588853737259808,0.584391671991222,0.563139821323332,0.564240340636944,0.571405239696896,0.56653653174741,0.565354796564898,0.542909323430797,0.543151893926252,0.528265328557196,0.523248116223021,0.520129288920454,0.508267409605452,0.513622417110934,0.514572474101,0.50165510353627
141,Palau,10.8495247903211,10.2656294143715,9.16642183408869,10.6970513330741,14.9133569551157,10.0295655710673,8.53336886980024,9.22201676828989,8.16291206570543,9.01347763495933,8.53903787211259,8.91222482810826,5.24312919065749,6.44416435050346,5.46563954392886,6.05307178437395,5.93950205305896,4.73700809087129,5.08078932900595,8.40834982754357,8.10606133732008,8.5122435464101,12.6668534606958,6.62947037966696,4.36904217418903,3.84629876888607,3.68603912079793,3.92832239397085,3.87409443855301
142,Panama,0.265938380845705,0.259969645778256,0.263074254707409,0.253743963252269,0.256264922049304,0.261689094665558,0.252464860578035,0.237670339697768,0.25219430129216,0.225058960734746,0.223479751876246,0.256238721005908,0.235028663463941,0.228642168966638,0.214373991762205,0.232750010884481,0.222426144777288,0.195881692133054,0.178070279097882,0.196413703918276,0.196819837044607,0.188289368047088,0.17622945586137,0.167287089694203,0.164136036227632,0.149999034073836,0.144721997855284,0.131824459424575,0.123577406561353
143,Papua New Guinea,0.302052333951599,0.298656083540717,0.272446886781144,0.237853556978529,0.235801019734353,0.250216106635851,0.245592210127825,0.259676221468089,0.435444734674376,0.281693705534276,0.331071438175365,0.331241379490551,0.356319411614238,0.357374814094261,0.40497348321315,0.482554566853253,0.486724446790523,0.391523363890214,0.462761253055336,0.323796903486782,0.272299514055677,0.23580693003745,0.287759404986257,0.287487176462554,0.350916627003233,0.397403153757805,0.424231288122225,0.399806869297699,0.439296512932289
144,Paraguay,0.580990658841762,0.523589106446483,0.541112710036371,0.561334785894736,0.566651937930925,0.573101770717039,0.562860354033054,0.553457882361106,0.557873484337075,0.55713773084226,0.555068471096881,0.576152807908701,0.554565220756975,0.57703469692403,0.534989979886718,0.525712974459054,0.530992684550603,0.549310078087048,0.532347017515554,0.56928973286037,0.567162580595671,0.550734355351177,0.567368646885593,0.535800378183557,0.541672163849087,0.52158621815435,0.508326478242473,0.498999691505344,0.484650770923812
145,Peru,0.381900046632169,0.368380506461473,0.375683649432779,0.366439809114079,0.338919077057762,0.345371140777122,0.355218407076815,0.333422451672057,0.330371391509139,0.342843321457655,0.332493818035132,0.318770895949239,0.312029727598268,0.300439880330414,0.307281361930495,0.294471617759094,0.272637259985224,0.266276893396198,0.25752698341583,0.269288841299426,0.26819315519039,0.268429695801438,0.253354014628727,0.244350391306429,0.247723635007245,0.244369679673971,0.243214520982622,0.230868811197374,0.223466952554516
146,Philippines,0.397591503251062,0.399101107204188,0.406671263139134,0.415511107782987,0.422706276003653,0.446024781635715,0.440159594581269,0.446553863322648,0.429262033481624,0.429773325731679,0.416514947003189,0.400980659720784,0.394700207019315,0.384709990427233,0.368028762735376,0.360586316047084,0.327202815696074,0.322105868744116,0.313877174136327,0.313527995747975,0.302423921085714,0.292856625865504,0.28520184430564,0.28266815349997,0.277113776029162,0.272270575742761,0.269403522877287,0.27033368900383,0.261404977530764
147,Poland,1.18225812298116,1.24675547650299,1.18189102728704,1.13318676297032,1.06105274461316,0.995699288022283,0.965239550162201,0.892162863817775,0.785025920800466,0.728788829448077,0.669664484711264,0.654510036876162,0.631610625266609,0.626888990885507,0.599223944267209,0.580397763656465,0.565688771493536,0.526774678783652,0.496691011255559,0.463769036122727,0.469950986312905,0.445875916486108,0.434937979342342,0.424293833324772,0.397225442029848,0.3830994367799,0.379623133643562,0.374468564930767,0.353307919182323
148,Portugal,0.247579538784353,0.245008051365325,0.257861328621332,0.258171963690013,0.263765061036569,0.268323543283992,0.254001908541954,0.252922695465015,0.258677441811732,0.272247504172267,0.259159084549931,0.249806274090128,0.261586159536088,0.248047379257789,0.248892144923858,0.25613261144598,0.237848244437384,0.227878859289602,0.219733246176912,0.223937558060779,0.204558900231754,0.203254956623989,0.20611556398048,0.202927714433478,0.202783391742587,0.210628929563063,0.203725665898408,0.21377709595156,0.19868010012161
149,Puerto Rico,0.0466289909255031,0.0459033466629083,0.0400309638109133,0.0388390861289983,0.0379070305718386,0.0355744170612157,0.0350358154059154,0.0338053435762693,0.0320230747432202,0.0312527401236328,0.0358746484436221,0.0379506567482947,0.0375771564963795,0.0395507935221359,0.0351094158938979,0.0355187004394026,0.0361981389191009,0.0365266961305633,0.0378616672355691,0.0364919429954713,0.0382587209331818,0.0390212558267921,0.0500374372597934,0.0542469816550532,0.0552876128553892,0.0544557632714418,0.0581044881586643,0.0527712430235876,0.0542201674683365
150,Qatar,0.951233378714983,1.0067753908392,0.955595925851065,0.982394826437424,1.00796196167693,0.981678892616286,1.0888792380771,1.19637481902287,1.11219331605233,1.19481680093912,1.24483303199049,1.15607359622333,1.15371641468551,1.20969951698048,1.07631537946859,1.0179749081252,0.88814997667989,0.846787235250097,0.791538860763522,0.73693466761921,0.70862521047677,0.695537647892414,0.702254871900592,0.730455267949077,0.710644238768621,0.692422998810006,0.684374213143847,0.698290976001683,0.705302094538822
151,Réunion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,Romania,0.79159145674611,0.743468084365189,0.736103454135235,0.681635177897789,0.638028591415426,0.620928918064611,0.612106679269166,0.599928677468155,0.546452354212122,0.483354932090653,0.489008609571401,0.480362313151981,0.454218793321062,0.46321410039324,0.421472940873689,0.393701074320996,0.375149281690904,0.347840557669247,0.312294851305964,0.28022023794738,0.287751766037452,0.296749574508744,0.283979370333372,0.255975440125039,0.248997347729887,0.24326566528682,0.230466299861122,0.222456342019389,0.214151505251113
153,Russia,0.960203610728411,0.990741024168504,1.0789863184386,1.08475462481087,1.12203390210541,1.1364820172402,1.14613532859418,1.05928486356752,1.1170641763477,1.06843971100525,0.990648725191473,0.943865182411246,0.898874084224914,0.862268587755374,0.809249787745437,0.76053523559898,0.714820892896991,0.663328867441088,0.627548743326377,0.641885220863759,0.641668006325007,0.643476515500132,0.615771707995128,0.592134322162381,0.58280828266738,0.597857307521166,0.591283655632789,0.592491957002381,0.591146906027636
154,Rwanda,0.521981240306547,0.552819750047915,0.492394083236011,0.499863273906955,0.989043267257673,0.665020071938571,0.633385396820069,0.610186764692481,0.58030908218171,0.607158622496308,0.527887578505531,0.512331656894575,0.463708480710834,0.483938184007944,0.46850151851316,0.442310692028926,0.433176133177839,0.418531480635723,0.393757996133173,0.379449632790781,0.370472643363703,0.339020768202294,0.318955537411433,0.31122082805167,0.295151072412451,0.299478183925765,0.282954400370514,0.277004895182714,0.261282148729265
155,"Saint Helena, Ascension and Tristan da Cunha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,Saint Kitts and Nevis,0.152309542636765,0.191812692341938,0.188373176484832,0.187586994675785,0.197588095721026,0.167044975618825,0.178059907516376,0.163756440377055,0.161051502839121,0.15822786892036,0.209999943071759,0.204622685804516,0.206906540790921,0.227807604815896,0.23718124593111,0.197625124229216,0.188712031824515,0.194179685524569,0.183964634230341,0.209499736834003,0.217631582968716,0.236971117600777,0.24720560727806,0.247786531675241,0.228755408179211,0.227212829925763,0.219949654587693,0.162543159926538,0.154720881099924
157,Saint Lucia,0.158308263989516,0.164487640384791,0.1550373310548,0.145005123109895,0.159554705829501,0.160067316008564,0.158944322907929,0.158072469279802,0.149004416129191,0.153630043325533,0.206097546384135,0.224425688469544,0.199155719739699,0.21433973867093,0.202109427499052,0.201658079587374,0.185650747089371,0.184272795593403,0.178240353599817,0.192509734350337,0.200749449984742,0.207415386635898,0.219737164396011,0.241666299973848,0.236132113704194,0.236525234781609,0.224291269727652,0.190285690886688,0.182516521236338
158,Saint Pierre and Miquelon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,Saint Vincent and the Grenadines,0.171677794050098,0.173936752946973,0.191578796442802,0.151447588451431,0.223833992350651,0.222271891649796,0.205664722981757,0.21491137894607,0.217204641790761,0.215551753365699,0.191316885366358,0.214090852300241,0.203393605607923,0.206643953071778,0.215258517809245,0.206048263627062,0.186981002808302,0.182340640817568,0.17966797329265,0.252573319649208,0.206791678052882,0.209704097159528,0.256221227299377,0.223300224480346,0.226217904873704,0.220644225070909,0.212414062904397,0.150171454853388,0.144190605231917
160,Samoa,0.426903130943856,0.436724952050196,0.41778252958956,0.421380167308761,0.449695896048639,0.413434718026035,0.388579705508074,0.391798671735951,0.39338703722809,0.382245541333854,0.375058156748417,0.378275814179403,0.36414576855639,0.353824201499254,0.342514175375883,0.336329161839613,0.330025450710443,0.298661972283828,0.300144519227017,0.322572782638612,0.34231298985908,0.385466773374621,0.387252667203148,0.389850887033988,0.397564533527606,0.47905627942891,0.401512213234191,0.450485793939125,0.468452899777382
161,São Tomé and Príncipe,0.348829527246365,0.422310593793995,0.380506900343032,0.418723000422191,0.480729265206805,0.490979689331482,0.492727455093511,0.473353155525053,0.39448712179916,0.432710236666283,0.394179925526339,0.31143757429861,0.328612769047695,0.33735271747963,0.353983418677394,0.346474476883912,0.326766066769552,0.322233960556682,0.320909317096175,0.330260939219148,0.327589278681788,0.311066884913526,0.315222407269619,0.303631985084525,0.284117669461037,0.287134835624271,0.287601935238684,0.29089438328547,0.293442123353313
162,Saudi Arabia,0.341945299763881,0.314145850836001,0.320983371933077,0.338421227134557,0.358413060287471,0.353819611538923,0.365270176338247,0.367922972988248,0.37447050735311,0.392646528411066,0.396319381781009,0.416404089457017,0.45340559230884,0.434529948023177,0.425596532196549,0.430233650002662,0.440804376557323,0.452602995046285,0.457716728673226,0.484946781596139,0.501178216314344,0.477172989485068,0.478291734299429,0.47189370819242,0.484229355135378,0.485946042252312,0.480729494888929,0.489847910065698,0.467950915552868
163,Senegal,0.519939667447743,0.518983710635681,0.533129616715712,0.537173510971774,0.549283200659373,0.532575639777918,0.545798394536296,0.553149123046926,0.54453186744025,0.550372385916656,0.527880060765325,0.536425817216981,0.540093763940701,0.512317522762712,0.516379208885403,0.522270303330936,0.51670167215352,0.53218058243985,0.532345013465174,0.539501360988305,0.54306067301579,0.556566074700022,0.544880432353345,0.545655812814352,0.533658219763498,0.53670990606341,0.526846204166926,0.500133840255524,0.482490895208312
164,Serbia and Montenegro,1.06658886408861,1.03986911590595,0.977032239422222,0.837974836257307,0.758743864995423,1.05745143883246,1.13166746114013,1.02832987356385,0.991186355756339,0.835240190063037,1.00088454295665,1.0160872281174,1.0075620700756,1.00347805792409,0.984894857621692,0.883624296971605,0.851983648894924,0.80065507420082,0.760142953265689,0.755052614260149,0.762708060562249,0.775911299641371,0.716199135301453,0.709866057389077,0.626080535800555,0.700175988194959,0.69975231168815,0.66175864370948,0.613732446912903
165,Seychelles,0.360684301794192,0.465480113010699,0.385960387486123,0.366420300521672,0.372398020336836,0.398279720415423,0.386241808835385,0.380601080583962,0.355546344892971,0.361576997056477,0.628270880659877,0.696641918279909,0.603178098250685,0.65331246882205,0.920925453903955,0.763130111894554,0.740560269040374,0.549019087432265,0.611358894964243,0.665821078027873,0.565531589385676,0.431484081728305,0.486033744246025,0.413956539884604,0.450960478607187,0.453467035833793,0.485556467681733,0.457006584477542,0.473239588017404
166,Sierra Leone,0.586019332934237,0.591868457086568,0.653797317668342,0.650479988916896,0.652468543257852,0.710937839915599,0.704121694671878,0.762005770417583,0.750018813526219,0.738064586393245,0.618942336633042,0.730093151139436,0.632478215094338,0.608838476913742,0.622887134931103,0.632687037504526,0.68481086879646,0.554618242717552,0.553725587341256,0.569009620936399,0.573307930431191,0.579166166961626,0.546540994402014,0.466975313656114,0.464997072038278,0.549214924759411,0.549999067915079,0.536843718747744,0.529390634736207
167,Singapore,0.298255109826454,0.295511690302828,0.28470760362109,0.29274506460194,0.28169824841216,0.264493359076951,0.255741966703872,0.241134707826266,0.247069960723582,0.232053908533703,0.259497386799886,0.269481963265892,0.223895830976184,0.208046255138052,0.199569527634153,0.178476071406582,0.164667890011953,0.152849037885955,0.147933591650721,0.150707406549613,0.148380066903727,0.145211915223874,0.134597966151204,0.135683066222377,0.134632376688534,0.134498423962851,0.128575567431414,0.130967309846509,0.127329625718218
168,Slovakia,0.916389336392229,0.931651261066426,0.965289684440945,0.913044967052509,0.820900860436604,0.780453888235676,0.740374912110722,0.695033773811528,0.653119339034554,0.643333526128878,0.608315378569769,0.596200063153031,0.564509905220313,0.540115598266798,0.512058790074689,0.482852492876074,0.442891542232486,0.39297146263188,0.372337268107103,0.360912719309639,0.361972591657671,0.339605523938207,0.320307222149279,0.320195582773957,0.294718619022553,0.287055827911452,0.286190632873669,0.290955922994693,0.280598271555123
169,Slovenia,0.511670729877239,0.520715180491546,0.542178477974055,0.534425774148711,0.505884644169331,0.493679962692078,0.494186626191102,0.482498732007981,0.461921541170028,0.424704388149988,0.404450451026358,0.425242585864013,0.423485731626764,0.405599691927754,0.399339193727183,0.390227401544109,0.371658493843315,0.345043857521898,0.340789519379979,0.33635572464714,0.333349095918479,0.315655509018139,0.315909116504307,0.318027944251065,0.287184483966889,0.283772232388962,0.28672930369894,0.2731012467308,0.260424503500705
170,Solomon Islands,0.361225007572807,0.346153157487409,0.31626047564543,0.30389044517119,0.295160677695451,0.26974819687532,0.269927828052653,0.278926781380283,0.282817625581497,0.284411297951052,0.316417112736355,0.353555697799981,0.364875125199721,0.35120391745085,0.337998194288001,0.328297925831534,0.313451502982062,0.304144844569828,0.291944764267579,0.282132481190242,0.277215056000282,0.295124418705706,0.283430017916074,0.278875559594677,0.278601885129083,0.284762746943265,0.250815721663068,0.303049818213746,0.299503888213924
171,Somalia,0.182780122672662,0.160677265483382,0.166185856943601,0.182295797404525,0.251146140014277,0.258754456753087,0.255096393771918,0.268126666202752,0.262084605686588,0.257518651792313,0.25793458021149,0.257336156795834,0.253236037551302,0.248106915052356,0.245126290239542,0.243408493512658,0.229693113671979,0.215382115672336,0.212303743422435,0.208558944091583,0.205510807074088,0.202431858416946,0.199709197286053,2.42743300764664,2.39025614905165,2.33239746017467,2.28507842620063,2.27317299789468,2.23305593913694
172,South Africa,1.0490478027762,1.03967792762949,1.04723684801496,1.04309829123581,1.02818466898803,1.04415652853848,1.03612750716742,1.05375485639385,1.06698636936889,1.00229029733198,0.973847646440126,0.971824358822476,0.968387578643477,0.993062732268847,1.01395388561764,0.9858497469419,0.941371745720716,0.927990806115146,0.945119136138027,0.909399238503216,0.892331823923922,0.836098862943093,0.84554020569305,0.842406976093833,0.846463017439152,0.801135029020764,0.798057614351354,0.794906121989167,0.786460777776295
173,South Korea,0.593317882251496,0.57764578123078,0.577510462768716,0.585701200934582,0.575684982827375,0.568920277209772,0.559590777355318,0.556313046023776,0.511405575246851,0.498005335434515,0.510333288048225,0.496151244459106,0.45609107301509,0.442911363226935,0.43748752982466,0.419894304361519,0.403875689056174,0.390981945719219,0.384907900555355,0.387611770762799,0.393343746163626,0.395801170023287,0.389361008138964,0.376106693530959,0.362191195804291,0.361111304651511,0.358682843863597,0.353800776958554,0.350208916015439
174,Spain and Andorra,0.278482895345601,0.278931304270708,0.283273583905319,0.272743153293725,0.274713917263504,0.279288481383977,0.266877308304335,0.275702516493189,0.272666846505593,0.278798402691197,0.27785725009135,0.268331428986451,0.27427569662629,0.272543204036768,0.275577292189149,0.274645583666453,0.259340585304098,0.259980840072063,0.237974633942396,0.224472857835518,0.216395163552391,0.21799908899733,0.220392485616097,0.206620217904042,0.202403425028629,0.201520879406679,0.190598051782612,0.193006123786619,0.18540089393266
175,Sri Lanka,0.315153176893087,0.291295019121284,0.294596589715309,0.27963074029708,0.28163101780922,0.264826961058443,0.264031228535937,0.248889342904596,0.234255912784673,0.241371269090949,0.237836866352173,0.236745996251665,0.235265433680285,0.23565476539574,0.218571487213103,0.225401915853904,0.199568079895761,0.191598653664194,0.188308629678743,0.174501403475959,0.172088128981399,0.17204201628199,0.165783535198013,0.151774212227044,0.149709098344597,0.159080285295774,0.158822268188602,0.153093688469746,0.149685888215848
176,Sudan and South Sudan,1.38427365711174,1.30953058838823,1.33988348277658,1.34417446673068,1.4501213650727,1.38118023885203,1.35405381672969,1.28737702306984,1.26846079404876,1.29128996996272,1.27178196201503,1.2532252496946,1.21924523615359,1.17571507240821,1.15817316931918,1.11783893661516,1.04865964211063,0.959151035668947,0.902684613722426,0.884977689221268,0.867751774767422,0.841565224597549,0.878338019028639,0.830438440105136,0.789508978466028,0.778790368484841,0.775632815102559,0.737250842484214,0.724864455247769
