,IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,fossil_bio,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018
2339,Annex_I,OECD_Europe,DNK,Denmark,1.A.3.d,Water-borne Navigation,fossil,0.031362,0.0324,0.034272,0.04078,0.034884,0.039906,0.033236,0.030624,0.03103,0.031982,0.030012,0.026876,0.025548,0.02497,0.025458,0.039802,0.043186,0.041834,0.043356,0.046514,0.012578,0.015206,0.013786,0.015164,0.014294,0.015218,0.015702,0.013598,0.01082,0.009616,0.01361,0.014122,0.015752,0.015614,0.01376,0.016012,0.014488,0.01264,0.016208,0.01503,0.013012,0.012686,0.012362,0.01251,0.009986,0.011252,0.012766,0.012398,0.0124232
2340,Annex_I,OECD_Europe,DNK,Denmark,1.A.3.e,Other Transportation,fossil,,,,,,,,,,,,,,,,0.0008178,0.0008436,0.0003834,7.68e-05,0.0001788,0.000954,0.0023388,0.0011298,0.0019302,0.0020598,0.0020538,0.0014406,0.001386,0.0016428,0.0014652,0.0009006,0.000795,0.00072,0.0007446,0.001953,0.0022116,0.0010284,0.0014154,0.0008736,0.0013098,0.0008736,0.0015678,0.0009498,0.0011304,0.0010788,0.0008084,0.0008822,0.0016674,0.00167079
2341,Annex_I,OECD_Europe,DNK,Denmark,1.A.4,Other Sectors,bio,0.00881,0.00921,0.0163493,0.0163493,0.0163493,0.0132653,0.0125703,0.0117073,0.0175233,0.0304713,0.0505123,0.0663493,0.0727143,0.0741023,0.0762594,0.0748286,0.0769821,0.0796581,0.0768492,0.07326,0.072924,0.0789693,0.0803252,0.0826234,0.0794316,0.0784051,0.0797585,0.0811178,0.074166,0.0761763,0.0861753,0.0951723,0.0987694,0.1098677,0.1146933,0.1316758,0.144447,0.1679895,0.1635411,0.1623589,0.1726993,0.1570411,0.1517486,0.1571854,0.1544531,0.175483,0.1847796,0.1875032,0.1875032
2342,Annex_I,OECD_Europe,DNK,Denmark,1.A.4,Other Sectors,fossil,0.783542,0.79387620201,0.78258830999,1.057082707,0.86162969999,0.969025897,1.1488395,1.15144949501,1.1458604,1.2719847,1.0341647,0.904964397,0.823857,0.7893159,0.6788967,0.400275105,0.3939695,0.39030160099,0.3780732,0.367911,0.397838099,0.411380195,0.419208795,0.4149447,0.4049416,0.4108999005,0.43701970001,0.4502435,0.431397901,0.4479549,0.4475022,0.4367039,0.4412726,0.4342809,0.4150425,0.3986238,0.4141878,0.3952794,0.4286485,0.4472877,0.452227,0.4381202,0.4250726,0.4165661,0.3936441,0.4052665,0.4032827,0.3698274,0.37060538413
2343,Annex_I,OECD_Europe,DNK,Denmark,1.A.5,Non-Specified,fossil,0.004311,5.16e-05,0.0006012,0.0008328,0.0032178,0.0074514,0.0021318,0.0021864,0.0029256,0.0016242,0.0017514,0.0014496,0.0104469,0.0101604,0.0095673,0.0008218,0.0007225,0.0009175,0.0005867,0.0008161,4.26e-05,5.9e-05,5.8e-05,6.69e-05,6.65e-05,6.53e-05,7.27e-05,6.5e-05,6.27e-05,5.91e-05,5.71e-05,5.98e-05,5.35e-05,5.45e-05,5.43e-05,5.34e-05,5.32e-05,5.33e-05,5.31e-05,5.31e-05,5.31e-05,4.75e-05,4.56e-05,4.27e-05,3.49e-05,2.99e-05,2.29e-05,2.58e-05,2.552376e-05
2344,Annex_I,OECD_Europe,DNK,Denmark,1.B.2,Oil and Natural Gas,fossil,,,0.00053429782,0.00084165913,0.00066700732,0.0016835072,0.0019074058,0.0044400079,0.004038549,0.004126329,0.0019157237,0.0027448427,0.00286295,0.002679998,0.003352845,0.003839511,0.004557705,0.00349194,0.003634938,0.003302129,0.003251378,0.006279604,0.006516185,0.005809223,0.005830694,0.006064442,0.006205569,0.006256948,0.005478602,0.00915997,0.00724827,0.00786681,0.00604149,0.00775064,0.00764438,0.00645922,0.0059607,0.00615458,0.00505892,0.00405814,0.003299002,0.003767008,0.003401261,0.003688503,0.003951946,0.003661503,0.004344676,0.003672094,0.003513886
2345,Annex_I,OECD_Europe,DNK,Denmark,2.B,Chemical Industry,fossil,8.55,8.55,5.7,6.4125,11.4,8.55,2.736,7.866,6.7716,4.788,9.3267234,3.249,5.8878814,11.1435,2.736,2.8636766,4.901839,4.34226,3.267694,4.954967,3.42,3.1312,2.7664,2.6068,2.6448,2.96937,2.73681,2.784,2.64513,3.16544,3.29497,2.9094103,2.538481,2.9337668,1.7404333,1.5569333,0.0471252,0.0393333,0.034617,0.015018,0.025209,0.493509,0.8652,0.8652,0.8652,0.8652,0.8652,0.8652,0.8652
2346,Annex_I,OECD_Europe,DNK,Denmark,2.G,Other Product Manufacture and Use,fossil,0.2145091,0.2158364,0.2170894,0.2182501,0.2193016,0.2202288,0.2210352,0.2217216,0.2222712,0.2226638,0.2228918,0.2229503,0.2228654,0.222703,0.2225482,0.2224696,0.2224877,0.2226012,0.2228261,0.2231709,0.2236388,0.2242383,0.2249671,0.2257968,0.2266933,0.2276228,0.2285862,0.2295803,0.230567,0.2314974,0.232342,0.2330752,0.233717,0.2343334,0.2350199,0.2358443,0.2368268,0.2379429,0.2391545,0.2404001,0.2416351,0.2428552,0.2440637,0.2452456,0.2463798,0.2474577,0.2484667,0.2494099,0.2503149
2347,Annex_I,OECD_Europe,DNK,Denmark,3.A.2,Manure Management,fossil,2.007919591,1.962224415,2.02543533,2.066980682,2.077590414,2.070377782,2.096037502,2.106287372,2.140354041,2.147490213,2.137464911,2.095975023,2.042752029,2.045517872,1.949618218,1.8910131667,1.842385101,1.7806025835,1.717583359,1.7121399789,1.7250896323,1.7292597232,1.721122383,1.7532169186,1.7234287626,1.7329070275,1.7267445248,1.7235772949,1.7327842616,1.6660582929,1.6759944159,1.7194655299,1.69977044507,1.675339998,1.6499743218,1.6262332392,1.5955896718,1.6177228038,1.5740075088,1.5601566703,1.6126696444,1.5970401574,1.59482497952,1.580694513,1.5619806474,1.5666939434,1.5733813181,1.56688978252,1.59260498752
2348,Annex_I,OECD_Europe,DNK,Denmark,3.C.1,Emissions from biomass burning,bio,0.0199898517,0.0220791599,0.0222132216,0.02123373331,0.02294437528,0.02055279075,0.01995561869,0.02393076475,0.024113261057,0.0244959334,0.0229943121,0.0238936531,0.0265523561,0.0228603699,0.032782195,0.0293474925,0.029648033,0.0275732972,0.0296273919,0.0332705158,0.0369200045,0.0348777032,0.02889450922,0.0337258722,0.03111163963,0.02144477882,0.02169115064,0.02261249815,0.02222570789,0.0202499653,0.02127640801,0.02132438958,0.0199411576,0.0206992733,0.0205619094,0.0210891641,0.0198546278,0.0188790657,0.02064691583,0.02302551515,0.0203848289,0.0202885821,0.0210107323,0.0199682848,0.0221691116,0.0222531831,0.0202660883,0.0223234864,0.0154613993
