,IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,fossil_bio,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018
1870,Annex_I,OECD_Europe,ISL,Iceland,3.C.2,Liming,fossil,2.2,2.2312,2.2324,2.194,2.2348,2.1942,2.1542,2.2337,2.2397,2.2409,2.2421,2.2433,2.2445,2.2457,2.2469,2.2481,2.2444,2.2164,2.1932,2.2115,2.2347,2.2264,2.2204,2.1986,2.1768,2.2317,2.2369,2.2422,2.1543,2.199,2.211,2.202,2.2,2.2838934,2.780617,3.144636,3.589784,4.102294,5.65671,2.923924,2.759396,3.284208,4.32843,1.01816,1.01816,1.01816,1.01816,1.01816,0.523466
1871,Annex_I,OECD_Europe,ISL,Iceland,3.C.3,Urea application,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872,Annex_I,OECD_Europe,ISL,Iceland,4.C,Incineration and Open Burning of Waste,fossil,2.439576,2.497137,2.562453,2.62846,2.69396,2.75527,2.8147,2.8686,2.92782,2.98405,3.04566,3.10783,3.17335,3.24434,3.31598,3.38489,3.45784,3.52661,3.60086,3.67576,3.74647,3.75682,3.73426,3.46734,3.30956,3.08834,2.87943,2.73337,2.465881,2.195317,2.372623,2.04662,1.934485,1.783844,2.0369853,1.8027306,1.988468,2.021111,2.0047667,1.8304717,1.6817557,1.5572523,1.5453357,1.4001287,1.6579033,1.6592753,1.835645,1.9061396,1.8241836
1935,Annex_I,OECD_Europe,NOR,Norway,1.A.1.a,Main Activity Electricity and Heat Production,fossil,316.9556,247.5236,174.189,154.1338,85.9163,103.197,127.1364,213.6804,143.9426,151.4011,140.47,131.5022,235.1694,353.5174,388.6658,444.8887,532.6198,632.7593,631.51225,586.57707,393.55345,496.63533,450.4199,493.1918,577.2746,515.2237,629.4079,535.5999,564.9779,673.726997,492.296397,625.929497,641.162402,854.7472,737.3761,696.049902,768.3691,945.34956,825.3807,1985.6813,2471.7666,2104.8701,1666.0181,1711.6476,1752.1891,1829.91838,1816.402,1887.5535,1891.759473
1936,Annex_I,OECD_Europe,NOR,Norway,1.A.1.bc,Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries,fossil,294.6144,267.9228,271.6268,272.2682,590.0021,1190.938,1738.7881,2201.7065,2894.4003,2651.0601,3147.6243,3113.777,3210.7628,3740.3198,3580.5695,4062.357,6195.4355,4645.0973,5288.7562,5500.9068,6914.7155,6459.6473,9835.234,10886.927,11464.106,10130.388,9314.478,11670.479,12647.512,13614.207,9429.4729,10029.005,10079.701,10754.277,11028.631,11030.906,11353.678,11518.386,11379.895,11550.1,11105.765,10704.456,10849.373,11170.997,11661.356,12091.173,11816.9822,12194.5427,12463.0351
1937,Annex_I,OECD_Europe,NOR,Norway,1.A.2,Manufacturing Industries and Construction,fossil,8921.6052,8531.7324,8879.6434,9298.1921,9869.5889,9300.444,9949.3496,9756.4081,9853.561,10569.3231,10032.2878,9244.0557,8350.8188,7962.0015,8617.5256,8770.4187,8861.7087,7911.409,7591.3686,7058.9418,6244.2194,4970.5772,4549.6279,4661.3267,5577.1551,5636.5598,6123.939,5757.8555,5982.7631,6123.4883,6573.489,6215.3066,5382.9703,6616.9698,6874.1007,6134.1517,6099.7845,5995.8765,6110.0787,5090.4542,6298.5723,6385.2032,6253.4846,6344.5249,6076.1932,6120.9581,6016.4354,6321.369,6313.452581
1938,Annex_I,OECD_Europe,NOR,Norway,1.A.3.a,Civil Aviation,fossil,46.19995,33.87994,21.55999,21.55999,250.1805,268.2405,304.4304,298.41,491.7817,473.3346,508.51349,338.70111,443.5513,425.0346,537.2423,486.1372,510.5393,242.9075,245.9817,230.6047,255.1999,249.0514,255.1999,264.4188,279.7957,602.556905,694.797199,774.729305,811.617399,925.373399,906.943399,830.079799,734.8279,931.59,922.372,774.7852,839.3492,974.628,1029.968,1045.341,1137.577,1217.518,1226.736,1232.884,1312.822,1269.785,1171.395,1076.092,1109.5271
1939,Annex_I,OECD_Europe,NOR,Norway,1.A.3.b_noRES,Road Transportation no resuspension,fossil,4098.1956,4288.1813,4588.0524,5251.0016,4836.8461,5236.860302,4807.9793,5170.8002,5299.6686,5614.9221,5554.1417,5539.6278,5653.8586,5854.8778,6142.8235,6656.3153,7197.0395,7522.099,7620.7502,7658.083,7679.5652,8063.60253,8193.9605,8599.44725,8545.25765,8818.83146,9264.72704,9248.6698381,9419.940386,9177.307734,8877.76529975,9201.323980513,9342.65569527,9291.95734116,9646.32887722,9695.04755031,10177.14747357,10536.1336383,10282.297998,9988.6170203,9535.9771309,9481.38243263,9499.53626755,9491.25488312,9632.43922106,9693.33738247,9331.15881722,8659.47697953001,8926.38976321
1940,Annex_I,OECD_Europe,NOR,Norway,1.A.3.c,Railways,fossil,100.998,91.5135,75.7302,75.7302,75.7302,94.6998,85.215,88.4013,88.4013,88.4013,88.4013,85.215,75.7302,72.618,72.618,66.3195,94.6998,100.998,91.5135,82.1028,100.998,97.8861,104.185,107.297,113.669,97.8861,78.9165,82.1028,63.1332,63.1332,53.6484,53.6484,34.6626,44.1636,47.3499,44.1636,44.1636,44.1636,44.1636,47.3499,97.8861,94.6998,97.8861,78.9165,44.1636,41.0514,41.0514,44.1636,45.5359
1941,Annex_I,OECD_Europe,NOR,Norway,1.A.3.d,Water-borne Navigation,fossil,2493.0394,2415.0294,2306.9794,1406.1614,1661.9514,2390.7634,2394.7414,2723.9214,2590.8354,3144.7894,2338.4974,2195.5842,2105.2234,2153.3614,2114.7134,2042.3134,2248.0194,2337.5214,2414.9773,2586.5376,1997.1676,1740.124,1851.322,2035.238,1902.894,2000.582,2006.966,2138.926,2382.168,2719.261,2216.6918,2173.1039,2148.3725,2368.2307,2395.8872,2555.5267,2622.6963,2719.6576,2571.69,2548.296,4035.142,4162.056,4142.982,3766.411,3454.644,3253.759,3212.47,2403.271,2470.915
